654,10957,新竹縣竹北市,鹿場里
600,11472,新竹縣竹北市,東平里
2091,6673,金門縣金寧鄉,盤山村
1741,9673,臺中市大里區,塗城里
1626,9015,新北市土城區,埤林里
1625,9735,屏東縣屏東市,大武里
1616,9848,新北市蘆洲區,水河里
1577,5954,澎湖縣馬公市,西衛里
1576,9935,臺南市永康區,塩行里
1530,9283,臺中市大里區,內新里
1525,8966,臺南市永康區,復國里
1525,8918,臺中市大里區,新仁里
1502,8993,臺中市龍井區,東海里
1501,8584,臺中市大里區,東興里
1493,7495,新北市新莊區,後港里
1470,9699,高雄市三民區,本館里
1469,9648,新北市鶯歌區,永昌里
1466,8892,臺南市永康區,西灣里
1464,9023,桃園縣大園鄉,橫峰村
1456,8593,新北市土城區,清水里
1454,9658,高雄市鳳山區,文德里
1454,9363,新北市新莊區,中信里
1433,8757,臺中市大里區,立德里
1428,7912,新北市土城區,峯廷里
1426,9631,高雄市楠梓區,加昌里
1425,9744,臺南市佳里區,建南里
1424,8678,臺中市神岡區,社口里
1415,9369,臺東縣臺東市,豐榮里
1414,9449,高雄市小港區,桂林里
1408,9377,新北市板橋區,重慶里
1407,8244,新北市五股區,水碓里
1401,9181,臺南市永康區,正強里
1397,9340,彰化縣鹿港鎮,頂厝里
1387,8615,高雄市大寮區,山頂里
1385,8729,彰化縣彰化市,南興里
1383,8705,南投縣草屯鎮,山腳里
1380,9290,臺南市永康區,二王里
1379,8379,南投縣南投市,漳和里
1374,9879,臺北市北投區,奇岩里
1372,7856,新北市蘆洲區,成功里
1371,8907,新北市新莊區,龍鳳里
1370,9581,臺中市烏日區,烏日里
1367,9161,彰化縣彰化市,南瑶里
1366,9457,臺北市南港區,中研里
1361,9922,彰化縣彰化市,阿夷里
1359,8712,花蓮縣吉安鄉,北昌村
1358,9736,臺中市北屯區,松竹里
1356,9533,臺北市內湖區,西康里
1356,7728,臺中市太平區,永成里
1354,7365,新北市土城區,平和里
1350,8948,臺中市烏日區,仁德里
1342,9775,臺北市南港區,舊莊里
1340,8869,臺中市清水區,橋頭里
1340,7526,臺中市大里區,仁德里
1337,8960,臺北市內湖區,東湖里
1336,9244,臺北市內湖區,樂康里
1336,8966,新北市三峽區,龍埔里
1334,7780,臺中市西屯區,何源里
1331,8711,臺中市梧棲區,大庄里
1330,9389,高雄市三民區,本揚里
1328,9595,桃園縣桃園市,會稽里
1324,8890,南投縣埔里鎮,枇杷里
1323,9497,臺北市內湖區,港華里
1322,8143,新北市三峽區,安溪里
1307,8438,臺中市神岡區,豐洲里
1297,7404,臺中市梧棲區,草湳里
1291,8790,高雄市三民區,鼎盛里
1291,8278,彰化縣彰化市,福山里
1288,8150,嘉義縣中埔鄉,和美村
1276,9047,桃園縣桃園市,同安里
1271,8592,高雄市大寮區,後庄里
1270,9010,臺中市沙鹿區,竹林里
1270,8336,新北市板橋區,新翠里
1269,8323,高雄市岡山區,竹圍里
1269,8210,屏東縣屏東市,永安里
1263,8231,臺中市太平區,新坪里
1262,7404,金門縣金湖鎮,新湖里
1260,7329,臺中市西屯區,何仁里
1259,7733,桃園縣大園鄉,菓林村
1257,9099,新北市林口區,西林里
1257,8134,臺中市北屯區,三光里
1255,6935,新北市三峽區,介壽里
1253,9282,桃園縣桃園市,寶山里
1253,8083,桃園縣中壢市,忠福里
1253,7573,新北市鶯歌區,尖山里
1252,9597,新北市中和區,平河里
1248,8409,臺北市內湖區,安湖里
1243,8039,臺中市太平區,新光里
1241,8758,新北市土城區,永寧里
1239,7579,新北市汐止區,忠孝里
1238,6319,臺中市大甲區,日南里
1237,9470,臺中市北屯區,和平里
1237,7860,高雄市大寮區,永芳里
1235,9841,臺北市北投區,清江里
1235,7269,臺中市東區,東門里
1234,7800,桃園縣中壢市,內定里
1232,8284,臺北市內湖區,紫星里
1230,9047,臺北市士林區,蘭雅里
1229,9468,桃園縣龜山鄉,大華村
1228,8042,高雄市三民區,寶安里
1227,8279,臺中市龍井區,龍泉里
1224,7828,高雄市大寮區,大寮里
1223,8795,臺中市大肚區,頂街里
1213,8048,臺中市沙鹿區,鹿寮里
1212,6755,臺南市永康區,大橋里
1210,7681,新北市新莊區,光華里
1208,8156,屏東縣潮州鎮,永春里
1206,8790,臺北市萬華區,華江里
1205,9040,桃園縣桃園市,莊敬里
1205,7508,臺東縣臺東市,新生里
1205,7002,臺中市大雅區,二和里
1203,6977,臺中市太平區,長億里
1202,8769,屏東縣屏東市,瑞光里
1202,8429,臺北市信義區,中行里
1202,7189,臺中市太平區,宜欣里
1201,8287,新北市三重區,溪美里
1201,8194,臺南市安南區,溪心里
1201,8180,高雄市三民區,本和里
1200,7766,高雄市仁武區,灣內里
1199,8593,新北市中和區,積穗里
1198,7989,臺中市大里區,祥興里
1197,8054,彰化縣員林鎮,三和里
1197,6940,臺中市太平區,宜佳里
1196,7722,臺中市龍井區,新庄里
1195,7831,南投縣草屯鎮,富寮里
1194,7550,臺中市東區,東英里
1192,9567,臺北市內湖區,康寧里
1190,8390,臺中市西屯區,何成里
1189,7370,臺中市外埔區,大東里
1187,9050,新北市新店區,柴埕里
1185,9715,臺北市北投區,立農里
1185,7727,南投縣草屯鎮,敦和里
1185,7605,基隆市中山區,和慶里
1183,6876,新北市新莊區,中港里
1181,7180,臺中市大里區,國光里
1180,8582,臺北市士林區,後港里
1179,7164,臺中市大雅區,文雅里
1178,7715,臺中市南屯區,大業里
1178,7608,花蓮縣吉安鄉,慶豐村
1177,7591,臺南市永康區,西勢里
1173,7742,臺南市東區,大智里
1171,8023,桃園縣平鎮市,義興里
1169,9421,臺北市信義區,三張里
1169,7707,臺中市豐原區,三村里
1169,6616,新北市土城區,清和里
1167,8283,臺北市內湖區,紫陽里
1163,7469,新北市新莊區,裕民里
1160,8912,新北市板橋區,社後里
1160,7655,新北市板橋區,德翠里
1159,7988,南投縣南投市,內興里
1158,7439,高雄市大寮區,中興里
1158,6992,彰化縣和美鎮,竹營里
1157,8121,高雄市三民區,鼎西里
1157,7136,南投縣南投市,平和里
1155,6872,新北市土城區,延和里
1154,7337,新北市鶯歌區,建國里
1153,9818,桃園縣桃園市,龍鳳里
1153,8291,新北市新莊區,丹鳳里
1153,7151,臺南市歸仁區,南保里
1150,8523,新竹縣竹北市,新社里
1149,6821,新北市新莊區,建安里
1148,7612,屏東縣潮州鎮,三共里
1147,8625,臺南市永康區,勝利里
1146,7291,新北市汐止區,中興里
1146,6260,新北市樹林區,彭興里
1144,7730,臺中市北屯區,松和里
1144,7175,新北市泰山區,山腳里
1143,6684,桃園縣平鎮市,平南里
1142,9222,臺北市北投區,中央里
1142,8533,臺北市內湖區,湖濱里
1142,7413,雲林縣北港鎮,新街里
1140,7327,新北市八里區,舊城里
1140,7184,南投縣草屯鎮,御史里
1139,7223,新北市蘆洲區,永康里
1138,8221,新北市鶯歌區,二橋里
1138,7481,臺南市永康區,崑山里
1136,9122,高雄市鳳山區,南成里
1136,8053,新北市三峽區,永舘里
1136,7434,臺中市北區,長青里
1135,7993,新北市泰山區,義仁里
1135,7547,新北市汐止區,厚德里
1133,8735,臺北市內湖區,湖興里
1133,8358,臺中市南區,永興里
1132,7095,臺中市大雅區,上楓里
1127,8776,臺北市松山區,安平里
1127,6806,臺南市南區,開南里
1124,6595,臺南市佳里區,鎮山里
1123,7960,臺北市士林區,芝山里
1121,8960,臺中市北屯區,仁美里
1118,8468,臺北市中山區,行仁里
1118,7972,臺北市文山區,興家里
1118,7809,新北市三重區,光明里
1118,7353,高雄市三民區,寶興里
1114,9446,臺北市北投區,永和里
1112,6912,高雄市鳳山區,鎮北里
1112,6400,宜蘭縣員山鄉,員山村
1111,6954,臺中市梧棲區,大村里
1109,9529,新北市淡水區,竿蓁里
1109,7695,桃園縣大園鄉,大園村
1109,7395,臺中市豐原區,田心里
1109,7196,桃園縣大園鄉,埔心村
1107,9047,新北市板橋區,深丘里
1107,7922,高雄市鳳山區,老爺里
1107,7480,桃園縣桃園市,中山里
1107,6322,南投縣南投市,平山里
1106,9208,臺北市士林區,社新里
1106,7729,臺南市永康區,網寮里
1104,7308,屏東縣屏東市,北興里
1103,9058,新竹市東區,科園里
1103,7491,臺中市大雅區,六寶里
1100,6488,新北市鶯歌區,中湖里
1100,6062,新北市土城區,廣福里
1096,8719,臺中市西屯區,福林里
1096,7822,臺北市內湖區,西湖里
1096,7488,基隆市信義區,孝忠里
1096,7111,基隆市七堵區,百福里
1096,6270,新北市蘆洲區,南港里
1095,6748,臺中市太平區,太平里
1092,9353,臺北市士林區,天玉里
1091,7572,臺中市北屯區,水湳里
1091,7047,高雄市小港區,店鎮里
1089,6803,臺南市安南區,安慶里
1086,9518,新北市新莊區,中平里
1086,7361,臺中市北屯區,平興里
1085,6422,桃園縣平鎮市,南勢里
1083,7620,桃園縣桃園市,中德里
1081,9021,新北市板橋區,海山里
1081,6628,南投縣南投市,三興里
1080,8080,桃園縣桃園市,自強里
1079,8124,臺北市士林區,天和里
1079,6600,桃園縣中壢市,幸福里
1079,6114,新北市三重區,永發里
1079,6021,桃園縣龜山鄉,幸福村
1076,6697,新北市新莊區,立基里
1075,6305,新北市新莊區,民安里
1074,7443,臺中市北屯區,舊社里
1073,6974,高雄市鳳山區,文山里
1073,6858,桃園縣中壢市,五權里
1071,6889,新北市樹林區,保安里
1070,6414,基隆市中山區,德和里
1067,7167,臺南市新市區,新和里
1067,6460,臺中市神岡區,社南里
1067,5914,桃園縣龜山鄉,迴龍村
1065,6515,臺中市大雅區,上雅里
1064,8950,新竹縣竹東鎮,榮華里
1064,8768,臺北市松山區,吉祥里
1064,8335,臺北市松山區,新聚里
1064,8262,臺北市萬華區,新和里
1064,8072,臺南市東區,崇文里
1064,7566,桃園縣桃園市,信光里
1064,7399,桃園縣大園鄉,田心村
1064,7128,嘉義縣民雄鄉,福樂村
1063,8513,新北市中和區,新南里
1062,6968,嘉義縣大林鎮,平林里
1060,7568,桃園縣八德市,大和里
1060,7222,臺中市北屯區,平德里
1060,6772,新北市蘆洲區,永樂里
1060,5953,基隆市安樂區,內寮里
1059,7711,桃園縣大溪鎮,仁善里
1059,6763,臺中市龍井區,山腳里
1056,8933,臺北市松山區,民有里
1056,7856,臺中市西區,吉龍里
1056,6471,澎湖縣馬公市,朝陽里
1055,8392,臺南市安平區,平通里
1053,6907,新竹縣竹北市,新崙里
1053,5587,新北市新莊區,南港里
1051,7071,臺南市安南區,新順里
1050,7717,臺南市新營區,新東里
1048,6246,桃園縣中壢市,永福里
1046,8523,臺中市南區,樹德里
1046,6476,新竹市香山區,虎山里
1045,7611,新北市新店區,張北里
1044,8323,臺北市文山區,萬芳里
1044,7797,臺北市大安區,黎孝里
1042,5753,臺南市南區,建南里
1041,7421,臺北市北投區,一德里
1040,7306,新竹市北區,舊社里
1037,9249,新北市三重區,過田里
1037,7353,臺中市西區,公正里
1036,7634,臺北市萬華區,和德里
1036,5682,新北市土城區,樂利里
1035,7520,新北市三芝區,埔坪里
1035,5910,新北市蘆洲區,仁德里
1034,6749,臺南市永康區,五王里
1034,6232,彰化縣伸港鄉,新港村
1032,8011,臺中市潭子區,家興里
1032,7861,新北市永和區,保安里
1032,7464,新北市板橋區,華德里
1032,5615,新北市三重區,大有里
1030,7819,臺北市中山區,下埤里
1030,6906,花蓮縣吉安鄉,仁里村
1029,8942,臺南市安平區,育平里
1029,8412,臺北市信義區,泰和里
1029,7389,新北市土城區,清溪里
1029,6449,基隆市中山區,中和里
1029,5514,桃園縣觀音鄉,崙坪村
1028,9118,臺北市文山區,華興里
1028,7766,臺北市萬華區,頂碩里
1028,6853,臺中市霧峰區,本堂里
1028,6624,新北市蘆洲區,樓厝里
1028,6153,臺中市太平區,新吉里
1026,8870,臺北市文山區,樟林里
1026,8228,雲林縣麥寮鄉,麥豐村
1026,6793,臺北市內湖區,西安里
1026,6087,新北市樹林區,山佳里
1025,6712,臺中市北屯區,三和里
1025,6583,新北市三重區,田中里
1025,6475,新北市板橋區,港嘴里
1024,7286,新北市新店區,安和里
1024,7036,桃園縣平鎮市,新富里
1022,7472,新北市新店區,五峯里
1022,6042,新北市三重區,六福里
1019,9570,新北市林口區,麗林里
1019,8851,新北市淡水區,北投里
1018,6474,臺中市大里區,西榮里
1016,7265,高雄市鳳山區,正義里
1016,6198,臺中市北區,建成里
1015,6439,彰化縣彰化市,崙平里
1015,6417,雲林縣斗南鎮,西岐里
1014,8880,臺北市文山區,木柵里
1014,7555,臺北市南港區,東新里
1014,7384,臺中市北區,健行里
1014,6259,桃園縣平鎮市,湧光里
1013,8220,臺北市大同區,至聖里
1013,6753,臺南市永康區,塩洲里
1012,7398,臺北市內湖區,週美里
1012,6097,臺中市北屯區,松勇里
1011,5701,臺中市大肚區,瑞井里
1010,7617,桃園縣桃園市,豐林里
1010,7569,南投縣南投市,營北里
1009,7504,新竹縣竹東鎮,三重里
1008,7443,臺中市南區,南和里
1008,5970,臺中市大里區,立仁里
1007,8854,臺北市文山區,萬興里
1007,6859,臺中市西區,忠誠里
1006,6585,新北市新店區,德安里
1005,6008,臺中市北屯區,松茂里
1003,8043,臺北市北投區,裕民里
1003,6526,臺南市北區,大港里
1003,5757,彰化縣鹿港鎮,埔崙里
1003,5681,新北市板橋區,華中里
1002,9498,桃園縣桃園市,忠義里
1002,8206,臺南市仁德區,仁德里
1002,7190,桃園縣桃園市,南門里
1000,6144,新北市土城區,日和里
1000,5713,新北市蘆洲區,仁愛里
999,8540,臺北市內湖區,清白里
999,7262,桃園縣桃園市,雲林里
998,7876,臺北市南港區,成福里
998,5916,南投縣南投市,新興里
997,8466,臺中市南屯區,惠中里
997,7913,臺北市北投區,榮華里
996,7228,桃園縣桃園市,慈文里
996,6307,高雄市楠梓區,盛昌里
996,6239,新竹縣湖口鄉,信勢村
996,6220,屏東縣潮州鎮,三星里
995,7354,臺北市內湖區,碧山里
995,6425,新北市板橋區,溪洲里
995,5769,新北市鶯歌區,大湖里
994,9547,桃園縣桃園市,寶安里
994,6536,新北市三重區,田安里
994,6465,新北市三重區,光陽里
994,6183,臺中市大里區,中新里
991,6570,桃園縣大溪鎮,一德里
991,6519,嘉義縣中埔鄉,和興村
990,8196,臺南市北區,和順里
990,7655,臺北市士林區,永倫里
990,7403,嘉義市西區,車店里
989,6367,新北市新莊區,中美里
988,7485,桃園縣楊梅市,永寧里
988,7022,新竹縣湖口鄉,中興村
987,6219,新竹縣新豐鄉,重興村
986,7020,新竹市北區,金竹里
986,6230,高雄市大社區,觀音里
985,7243,高雄市鳥松區,仁美里
985,6986,南投縣埔里鎮,大城里
985,6353,桃園縣蘆竹市,海湖村
984,6732,桃園縣龜山鄉,大同村
984,5929,臺中市龍井區,忠和里
983,8898,新北市樹林區,柑園里
983,6047,花蓮縣吉安鄉,東昌村
983,6041,新北市新店區,日興里
982,6541,彰化縣員林鎮,惠來里
982,6048,花蓮縣花蓮市,國富里
981,8468,臺北市文山區,興旺里
981,5783,新北市土城區,員福里
981,5457,新北市樹林區,彭厝里
980,7042,新北市板橋區,華東里
979,6946,新竹市東區,高峰里
979,6265,新北市淡水區,水碓里
979,6130,新北市五股區,成州里
978,6719,臺中市北區,建興里
978,6447,新竹市北區,南寮里
977,7725,臺北市士林區,百齡里
977,6688,桃園縣龜山鄉,楓樹村
977,6349,雲林縣斗六市,虎溪里
977,6297,臺中市豐原區,南村里
977,5878,新竹縣湖口鄉,鳳凰村
977,5686,臺中市太平區,德隆里
976,5755,彰化縣北斗鎮,西德里
976,5613,桃園縣平鎮市,新榮里
975,6421,雲林縣斗南鎮,明昌里
975,6090,新北市新莊區,福興里
974,6040,高雄市三民區,本上里
973,7085,新北市板橋區,廣德里
973,6580,桃園縣龜山鄉,新路村
973,5982,高雄市小港區,坪頂里
972,6479,臺中市北屯區,平田里
972,6376,新北市深坑區,埔新里
972,6034,桃園縣平鎮市,東勢里
972,5920,高雄市阿蓮區,阿蓮里
971,7392,桃園縣龜山鄉,龜山村
970,6092,彰化縣花壇鄉,長沙村
970,5735,基隆市中正區,新富里
969,8046,臺北市松山區,慈祐里
969,7835,臺北市士林區,社園里
969,6820,臺中市潭子區,大豐里
969,6219,新北市三重區,永清里
968,7702,嘉義市西區,劉厝里
966,7351,臺北市文山區,萬美里
966,6476,臺中市南屯區,楓樹里
965,7959,臺北市文山區,順興里
965,6757,桃園縣楊梅市,瑞坪里
965,6364,屏東縣屏東市,新生里
965,5758,臺中市大雅區,大楓里
964,8278,臺北市士林區,福佳里
964,6117,臺中市龍井區,龍津里
962,5516,新北市蘆洲區,長安里
961,7368,新北市淡水區,新春里
961,7111,高雄市鳳山區,福興里
961,6947,高雄市大寮區,會社里
961,6918,高雄市鳳山區,忠孝里
961,6534,新北市板橋區,埔墘里
961,6218,新北市土城區,員林里
961,5843,新北市土城區,員仁里
961,5528,臺中市大雅區,四德里
959,6934,臺中市南屯區,春社里
959,6786,臺中市大甲區,文武里
959,6044,南投縣竹山鎮,延和里
959,5842,桃園縣桃園市,大豐里
958,5721,高雄市三民區,寶德里
958,5253,彰化縣彰化市,台鳳里
957,7184,高雄市鳳山區,埤頂里
957,7178,桃園縣桃園市,福林里
957,6718,新北市林口區,東勢里
956,6423,高雄市岡山區,後協里
956,5901,新北市金山區,金美里
955,7834,臺南市安平區,國平里
955,6243,高雄市鳳山區,善美里
954,6894,新北市八里區,龍源里
954,6310,新北市板橋區,懷翠里
954,6277,臺中市北屯區,同榮里
954,5427,桃園縣楊梅市,上湖里
953,8297,臺北市內湖區,寶湖里
953,6243,臺中市太平區,新福里
952,7327,新北市新店區,寶福里
952,7272,臺中市南屯區,田心里
951,6615,高雄市三民區,本元里
950,6312,桃園縣平鎮市,復興里
950,5506,新北市三重區,永順里
949,5753,宜蘭縣冬山鄉,順安村
946,5910,新北市五股區,成泰里
946,5785,桃園縣大溪鎮,一心里
946,5643,新北市三峽區,中正里
945,7696,臺北市中山區,行政里
945,6618,新竹市東區,振興里
944,6897,高雄市楠梓區,五常里
944,6868,新北市中和區,德行里
944,6321,屏東縣屏東市,華山里
944,6077,臺南市仁德區,太子里
943,7242,新北市淡水區,民生里
943,6223,桃園縣中壢市,龍昌里
942,8155,臺北市內湖區,瑞陽里
942,8138,臺北市北投區,振華里
942,7037,高雄市鳳山區,鳳東里
942,5369,新北市新莊區,成德里
941,7496,臺北市士林區,天山里
941,6466,新北市新莊區,瓊林里
941,6182,新北市新店區,玫瑰里
941,6066,臺中市北區,明德里
941,5807,臺北市內湖區,湖元里
940,6899,桃園縣桃園市,春日里
939,7543,新北市板橋區,華江里
939,5855,臺中市北屯區,大德里
939,5725,新北市板橋區,聚安里
939,5250,臺中市烏日區,溪埧里
938,6156,臺中市太平區,新城里
938,5925,臺東縣臺東市,豐谷里
937,8039,臺北市士林區,葫蘆里
937,5867,雲林縣斗六市,保庄里
936,6418,彰化縣和美鎮,山犁里
935,7109,嘉義市西區,福民里
935,5946,桃園縣中壢市,復華里
934,8296,高雄市前鎮區,竹南里
934,7463,臺北市信義區,黎平里
934,7139,臺北市信義區,六合里
934,6143,臺北市北投區,桃源里
934,6110,基隆市暖暖區,碇祥里
933,7187,臺北市萬華區,和平里
933,6995,臺北市內湖區,金瑞里
933,5913,高雄市苓雅區,正大里
933,5691,新北市蘆洲區,九芎里
932,6484,臺北市內湖區,秀湖里
932,5564,新北市土城區,永富里
932,5284,金門縣金寧鄉,湖埔村
931,6009,彰化縣彰化市,向陽里
931,5451,新北市蘆洲區,光華里
930,5463,新北市三芝區,埔頭里
930,5037,新北市新莊區,和平里
929,7549,臺北市士林區,名山里
929,5847,彰化縣溪湖鎮,湖東里
928,6147,彰化縣彰化市,延和里
928,6032,臺中市東勢區,新盛里
926,7788,臺北市內湖區,葫洲里
926,5670,臺南市中西區,西賢里
926,5525,彰化縣社頭鄉,廣興村
925,6352,臺中市北屯區,平和里
925,6233,臺南市安南區,海東里
925,6183,臺中市大雅區,三和里
924,6436,新北市樹林區,東陽里
924,5266,新北市五股區,興珍里
923,6682,新北市板橋區,成和里
922,6636,桃園縣平鎮市,復旦里
922,6156,臺南市仁德區,上崙里
921,5832,新北市蘆洲區,鷺江里
920,7197,新北市中和區,中興里
920,6637,臺南市安南區,安富里
919,7244,高雄市三民區,寶珠里
918,7950,臺北市士林區,福志里
918,5880,桃園縣平鎮市,義民里
918,5295,新北市蘆洲區,永安里
917,6623,臺中市西區,昇平里
917,5541,苗栗縣銅鑼鄉,銅鑼村
916,6450,新北市土城區,金城里
915,6513,屏東縣東港鎮,船頭里
915,6422,新北市蘆洲區,恆德里
915,6404,新北市鶯歌區,南鶯里
915,5663,南投縣南投市,軍功里
914,6481,臺中市豐原區,西安里
913,6737,新北市三重區,碧華里
912,6305,彰化縣鹿港鎮,東崎里
912,5902,臺中市西屯區,何安里
912,5821,臺南市南區,文南里
911,7033,臺北市北投區,溫泉里
911,6698,花蓮縣花蓮市,主權里
911,5724,臺南市安南區,󻕯南里
910,6787,臺中市沙鹿區,三鹿里
910,6751,臺北市北投區,開明里
910,6290,臺中市南屯區,溝墘里
910,5546,臺南市安南區,州北里
910,5515,臺中市龍井區,新東里
909,8129,臺北市北投區,永欣里
909,6458,高雄市大寮區,內坑里
909,6014,新北市新店區,雙城里
908,7119,臺北市士林區,天母里
908,6848,臺北市信義區,惠安里
908,6356,桃園縣中壢市,光明里
908,5352,金門縣金沙鎮,汶沙里
907,8398,臺北市信義區,廣居里
907,6282,新北市三重區,富貴里
907,6005,嘉義縣竹崎鄉,灣橋村
906,6543,彰化縣彰化市,新興里
904,7494,臺北市信義區,雙和里
903,7519,臺北市大安區,群英里
903,7061,臺北市士林區,福華里
903,6785,高雄市岡山區,台上里
903,6336,苗栗縣苗栗市,北苗里
903,5980,新北市三峽區,礁溪里
902,5578,桃園縣大溪鎮,田心里
901,7789,臺北市中山區,江山里
901,7743,臺北市文山區,萬隆里
901,6458,臺中市西區,忠明里
900,6120,新北市汐止區,江北里
900,6119,嘉義縣民雄鄉,北斗村
899,5761,臺中市沙鹿區,鹿峰里
899,5560,新北市五股區,德音里
899,5460,高雄市小港區,順苓里
898,6121,臺中市北屯區,平安里
898,5931,金門縣金城鎮,南門里
898,4818,臺中市西屯區,福和里
897,6818,新竹縣竹北市,泰和里
895,6201,臺中市潭子區,頭家里
894,6099,屏東縣屏東市,勝利里
894,5358,臺中市南屯區,中和里
894,5189,彰化縣田中鎮,新民里
893,7711,臺北市北投區,福興里
893,7089,臺中市南區,工學里
893,5888,新北市三重區,永福里
893,5794,新北市新莊區,自立里
892,6618,臺中市西區,公舘里
892,4908,新北市三重區,博愛里
891,5703,新北市蘆洲區,中原里
891,5662,彰化縣秀水鄉,福安村
889,7086,臺中市西屯區,福雅里
889,5998,彰化縣員林鎮,南平里
889,5642,臺中市豐原區,鎌村里
888,6866,臺北市士林區,蘭興里
888,5672,彰化縣員林鎮,南興里
887,6490,桃園縣中壢市,仁美里
887,5411,臺中市霧峰區,甲寅里
886,6354,新北市三重區,永豐里
886,5784,臺中市大雅區,西寶里
886,5329,新北市土城區,安和里
886,5258,臺中市清水區,槺榔里
886,5046,臺中市太平區,新高里
885,6377,花蓮縣玉里鎮,中城里
884,7441,臺北市士林區,福中里
884,5989,新北市土城區,明德里
884,5854,桃園縣龜山鄉,山德村
884,5332,新北市鶯歌區,永吉里
883,7054,臺北市中山區,江寧里
