統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,嘉義市東 區,後庄里,1562,4841,2365,2476,19,19,26,15,21,15,17,17,18,15,19,17,16,26,12,18,19,18,16,24,21,30,19,35,21,49,39,50,36,33,34,44,40,27,41,33,32,43,43,28,34,30,29,31,26,40,27,38,41,26,52,33,35,31,33,40,47,35,40,51,34,44,47,36,43,47,32,43,40,44,35,30,28,38,44,33,47,26,30,36,29,39,32,27,39,33,35,35,36,29,39,51,35,28,36,42,28,32,39,43,31,34,36,43,32,45,44,34,42,36,36,47,35,36,29,36,35,38,36,40,34,30,35,46,40,44,35,24,16,22,21,26,22,22,17,19,19,12,14,19,15,21,7,15,10,14,12,15,7,18,10,14,6,12,6,11,9,7,8,9,5,5,6,3,6,5,13,5,8,5,4,3,5,1,3,5,6,1,0,0,3,3,2,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,
10304,嘉義市東 區,後湖里,1395,4174,2060,2114,14,16,20,21,22,19,21,11,26,22,21,13,23,19,23,19,28,13,24,20,29,24,33,28,34,26,47,36,37,24,32,33,42,35,36,45,42,34,21,38,25,29,29,31,36,22,28,38,20,23,37,35,33,24,28,31,38,31,28,34,38,32,28,39,34,43,39,32,37,25,32,37,37,34,31,40,30,37,29,38,27,23,27,34,28,35,30,38,34,42,36,44,33,40,27,26,35,36,33,32,21,32,29,36,29,36,37,33,26,29,34,33,21,21,29,31,22,27,24,28,16,23,28,28,21,27,13,19,18,15,17,16,10,16,12,21,6,7,9,13,9,9,12,11,9,8,8,10,6,6,6,10,8,9,8,9,3,8,9,7,6,3,1,6,8,1,3,3,3,6,3,0,5,5,4,0,2,1,0,1,2,2,0,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10304,嘉義市東 區,文雅里,1703,4557,2122,2435,14,15,12,23,25,16,17,19,16,24,33,27,34,32,44,29,31,31,31,29,31,30,37,35,35,34,43,41,51,59,46,42,41,42,48,48,51,49,51,33,33,33,34,33,27,25,30,34,28,21,17,23,23,19,30,19,27,23,26,13,33,23,10,35,27,29,16,29,21,28,25,36,26,41,28,53,24,32,28,53,32,46,26,47,29,43,44,53,43,65,47,53,42,60,53,58,43,67,50,47,35,52,31,51,37,40,35,31,29,33,32,30,27,30,21,27,24,25,21,22,17,23,25,13,11,33,18,20,15,18,13,25,7,13,5,10,7,5,5,14,15,12,11,13,8,10,8,11,9,11,5,5,5,8,5,8,3,6,5,5,2,2,5,4,2,3,5,3,0,3,1,2,1,2,1,4,0,0,1,4,0,1,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
10304,嘉義市東 區,新店里,1757,5081,2401,2680,16,15,13,18,18,14,4,13,16,14,18,19,34,16,22,26,19,16,25,26,33,35,26,53,26,57,33,50,34,44,38,33,42,38,33,50,46,37,40,35,42,42,40,36,42,28,46,42,41,32,35,31,28,39,30,28,36,30,44,36,37,27,47,31,36,34,39,40,31,46,42,38,41,39,40,49,22,50,39,53,43,41,38,33,34,49,36,35,35,39,45,38,39,44,35,57,35,44,36,34,33,45,26,43,30,45,33,50,30,40,38,51,36,37,29,36,33,34,43,30,29,38,29,42,31,37,20,27,23,31,26,33,19,19,18,16,8,16,18,17,20,17,15,21,13,18,14,15,15,17,8,13,10,14,10,13,9,5,5,8,9,6,5,4,9,9,8,8,5,6,7,4,6,3,1,5,3,6,2,6,1,9,2,3,0,3,0,2,2,1,0,1,0,1,0,1,0,0,0,0,0,0,
10304,嘉義市東 區,新開里,934,2379,1175,1204,7,6,9,8,5,10,7,5,9,3,11,7,12,8,13,6,9,4,12,11,15,8,13,4,12,14,8,10,16,10,19,11,13,16,8,10,19,15,18,12,18,21,27,8,26,20,20,14,15,19,20,16,13,19,15,22,14,16,18,22,18,18,13,9,29,20,20,24,26,20,16,16,17,16,16,19,13,9,7,9,12,16,6,14,14,13,17,13,18,20,18,18,14,19,22,22,16,19,18,15,10,20,18,17,22,21,26,24,18,25,29,25,14,19,20,22,21,24,11,17,20,19,22,16,12,21,12,12,14,19,9,13,9,14,8,4,10,6,7,9,7,11,6,14,4,11,6,10,4,12,11,16,5,10,6,7,5,9,6,9,6,8,8,7,7,9,3,9,5,3,6,8,1,5,2,3,3,5,2,2,2,2,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10304,嘉義市東 區,朝陽里,883,2438,1226,1212,6,7,7,6,6,4,9,12,4,2,8,8,15,10,10,2,3,3,6,10,12,9,9,14,4,9,14,10,10,12,9,8,16,11,16,14,10,13,15,19,20,15,20,16,21,15,20,9,13,16,14,15,14,11,12,14,9,18,11,14,21,16,9,20,31,27,18,15,14,15,21,17,21,19,23,14,16,14,16,4,11,13,15,19,15,15,24,19,23,26,19,18,24,16,22,22,21,19,21,21,18,22,21,12,28,22,17,17,18,22,23,14,16,16,28,18,14,15,17,17,17,13,19,23,17,14,14,24,10,14,18,20,9,14,7,14,11,1,15,16,14,13,14,12,11,19,9,8,9,16,11,14,12,16,5,7,11,13,6,17,6,12,7,10,9,9,7,8,3,3,9,5,4,6,7,5,2,1,0,1,2,2,0,3,1,3,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,1,
10304,嘉義市東 區,東川里,863,2256,1075,1181,6,4,3,6,8,6,7,12,4,10,9,11,11,6,11,7,13,6,13,9,14,9,11,16,20,22,23,31,14,13,18,14,19,17,19,21,12,28,20,19,12,11,14,12,18,9,15,20,13,13,16,12,12,12,16,12,11,8,18,10,14,11,14,10,13,14,14,15,9,18,10,17,10,12,19,18,14,15,11,17,15,8,16,19,15,20,15,23,13,23,20,26,19,30,23,18,24,15,21,20,13,23,18,17,19,17,14,15,14,20,10,16,14,20,8,6,14,22,15,14,18,9,16,16,9,15,10,17,6,9,11,10,2,16,7,14,5,4,4,14,4,11,7,9,8,12,1,9,8,13,7,15,8,12,6,13,3,5,7,7,7,11,8,6,8,7,14,5,6,3,7,1,3,2,9,4,4,5,4,1,4,0,2,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
10304,嘉義市東 區,東興里,945,2261,1077,1184,7,5,5,8,8,4,7,7,3,4,6,7,2,6,7,7,7,6,12,3,6,11,14,10,8,9,14,13,14,15,14,20,17,10,22,13,6,16,22,16,10,12,24,16,11,14,21,15,17,16,10,17,12,7,14,12,17,15,13,15,8,10,12,11,14,19,12,12,13,14,17,22,12,16,8,15,11,17,11,9,13,13,11,12,7,16,10,16,9,9,12,15,15,21,15,19,11,14,18,15,21,23,18,17,21,28,21,18,18,12,20,19,19,20,14,16,20,24,17,21,19,16,16,14,16,15,13,15,10,17,17,17,10,11,11,12,9,9,12,13,13,20,10,8,13,18,12,13,14,13,6,13,8,14,10,12,12,18,8,14,9,14,7,8,6,7,4,5,6,5,3,7,7,8,3,5,3,3,2,6,4,3,0,3,0,1,1,3,2,0,0,0,0,1,1,0,0,0,0,0,2,1,
10304,嘉義市東 區,林森里,1193,3614,1739,1875,20,13,26,32,46,37,43,29,58,50,51,44,50,47,44,30,28,26,42,33,20,23,29,19,29,23,25,23,27,11,22,15,15,20,27,23,20,26,17,18,25,22,14,23,20,15,18,21,14,21,19,12,14,12,19,17,15,24,24,15,21,25,21,24,24,29,23,31,22,47,24,39,15,38,27,51,31,42,21,33,19,32,24,30,21,37,15,37,28,29,24,26,18,26,28,27,14,28,24,21,24,17,25,19,22,23,14,29,23,12,21,12,22,13,24,24,21,15,14,13,21,24,17,14,12,15,9,22,13,16,18,8,16,14,6,21,8,13,8,9,12,11,11,13,9,14,8,8,5,13,10,5,10,8,8,11,9,10,6,12,8,5,8,6,5,6,3,6,4,6,2,6,5,8,2,8,3,2,2,2,3,0,0,1,0,2,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,0,
10304,嘉義市東 區,民族里,971,2257,1172,1085,5,6,5,4,13,5,5,5,7,5,12,9,13,11,2,8,7,9,9,9,14,13,10,17,16,11,16,18,13,17,21,12,12,18,3,20,13,9,14,16,9,15,14,6,13,12,16,14,10,13,2,19,13,10,9,11,12,12,16,9,21,22,13,16,17,12,19,13,18,7,15,7,20,14,22,22,20,15,20,14,20,15,15,18,12,22,20,15,26,17,10,14,16,12,21,13,10,18,18,19,24,19,18,15,18,13,17,17,18,21,17,15,15,17,17,17,21,11,22,19,24,9,23,21,14,17,17,7,15,9,15,8,15,12,9,14,7,7,8,16,14,9,6,14,8,8,12,16,11,10,10,14,9,3,8,5,12,8,5,10,10,7,3,10,6,4,2,12,2,3,4,2,9,1,2,2,7,2,5,3,1,1,3,4,2,2,1,1,1,0,0,0,1,0,1,1,1,0,1,1,4,0,
10304,嘉義市東 區,王田里,1139,2895,1295,1600,11,8,8,4,5,5,9,7,6,6,6,2,4,3,8,15,13,12,7,13,19,11,15,21,12,35,20,33,19,31,15,25,21,26,21,22,14,27,22,44,28,23,19,19,25,24,23,24,22,21,20,20,21,18,15,18,14,15,17,25,16,19,21,17,17,26,15,16,17,23,16,22,21,17,16,36,10,16,9,15,14,15,12,20,17,27,15,21,17,30,20,22,14,22,31,32,28,30,19,31,32,21,17,27,22,27,28,27,28,22,19,23,22,24,18,24,17,29,10,26,25,12,24,18,14,22,14,12,10,21,18,17,6,10,4,10,9,15,9,9,14,14,7,9,10,15,12,14,5,14,10,9,12,12,6,12,7,13,2,11,9,7,4,10,10,12,4,7,5,8,8,3,3,2,4,5,2,4,3,2,4,2,0,0,0,1,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,
10304,嘉義市東 區,盧厝里,704,2043,1010,1033,8,10,1,4,11,6,8,7,9,14,12,5,12,6,10,5,6,8,11,11,8,11,17,25,17,14,16,23,13,16,16,17,24,23,24,18,19,24,20,17,14,13,26,16,8,13,12,17,10,10,16,12,7,12,6,11,10,10,14,11,8,12,12,12,13,10,9,19,13,14,14,20,11,8,14,23,18,13,13,12,10,19,19,19,19,20,22,18,28,24,18,23,20,24,16,20,22,18,18,14,26,18,16,8,16,15,16,13,11,16,10,15,11,14,17,6,11,13,8,11,11,8,14,16,6,12,14,8,5,8,10,13,9,8,5,4,6,2,10,6,9,1,1,6,6,14,3,7,5,4,5,5,3,8,8,5,3,5,3,5,6,2,3,2,1,1,3,8,4,3,3,0,2,2,1,0,2,4,1,1,1,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
10304,嘉義市東 區,短竹里,1063,2649,1314,1335,11,9,12,12,3,12,15,7,5,8,4,9,7,7,11,5,6,7,8,14,8,5,18,8,14,7,13,15,15,11,25,14,21,14,25,12,15,22,23,12,18,17,21,19,25,15,24,24,18,25,23,21,29,25,19,20,20,18,18,17,19,17,12,20,14,20,19,19,18,20,20,26,19,23,26,17,15,22,13,14,22,13,14,14,14,20,27,25,14,22,20,19,12,15,23,25,14,27,20,16,34,28,22,28,18,26,22,29,23,23,27,17,19,20,30,15,29,20,25,20,14,20,13,23,19,21,17,20,10,9,12,12,11,15,6,12,8,10,8,13,10,19,5,11,4,9,7,11,6,10,10,10,7,8,5,5,3,9,1,5,9,8,6,5,4,11,7,5,8,4,7,6,1,0,2,4,5,1,1,1,5,2,3,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10304,嘉義市東 區,義教里,1214,3516,1792,1724,14,7,9,13,16,8,13,6,13,15,13,10,15,11,15,13,9,18,17,12,21,16,34,18,24,19,37,19,31,25,25,27,32,29,40,29,28,21,32,25,32,24,26,35,32,31,29,16,32,30,32,26,29,25,22,18,34,29,35,15,24,27,27,31,29,33,32,26,33,24,33,26,17,34,33,29,23,23,24,27,24,34,26,28,23,17,23,23,15,25,17,33,20,31,24,23,24,19,22,28,19,31,36,23,35,22,29,33,25,27,34,30,16,29,24,31,27,18,27,36,30,29,28,19,23,33,21,17,21,18,14,20,8,9,9,8,10,4,15,16,6,8,8,13,10,8,8,13,8,10,8,8,4,11,5,10,6,10,1,9,3,6,6,9,5,3,3,3,6,3,6,3,4,4,3,2,3,2,0,1,0,2,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10304,嘉義市東 區,興仁里,1507,4480,2182,2298,21,17,19,22,17,17,16,15,14,14,16,12,19,15,11,24,14,16,14,13,25,18,33,28,36,34,55,32,36,38,34,29,35,35,34,30,50,30,35,28,38,35,34,36,36,23,29,43,30,36,40,39,38,29,41,34,33,36,50,38,37,38,41,41,27,42,32,42,41,42,43,33,32,42,29,39,25,30,34,35,17,29,31,41,31,30,31,40,37,40,32,33,41,30,26,36,21,36,34,44,29,45,40,31,17,29,31,46,26,36,37,43,23,32,33,34,33,39,29,30,25,35,34,32,23,33,20,30,23,21,23,21,22,14,9,13,10,14,11,14,10,10,10,16,13,10,9,13,13,9,5,8,8,10,8,13,6,8,9,7,10,7,5,6,6,3,8,4,4,3,6,4,2,4,2,1,2,5,0,1,0,2,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
10304,嘉義市東 區,興南里,794,1972,1012,960,5,8,6,8,6,9,4,4,4,8,8,6,8,4,11,2,5,2,11,6,6,3,8,4,7,14,9,7,9,9,14,14,14,8,14,11,23,13,12,14,18,14,14,5,12,9,12,11,14,13,13,10,10,11,18,8,18,21,12,19,10,12,12,11,14,20,18,11,14,15,17,11,13,13,17,11,9,15,11,15,17,11,16,8,12,8,11,15,20,15,16,14,20,12,19,14,15,15,12,11,14,17,22,8,22,7,12,10,23,19,19,15,15,11,17,16,21,16,15,11,13,16,13,19,20,23,12,11,14,14,14,11,13,9,11,13,3,4,7,10,7,10,3,10,6,9,5,14,4,13,4,4,4,8,3,7,6,11,6,11,4,8,7,12,9,9,7,11,4,6,2,3,3,6,3,2,3,4,3,3,1,1,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
