統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,宜蘭縣宜蘭市,大新里,378,951,461,490,2,4,0,4,3,2,5,3,8,2,3,2,5,4,3,3,10,2,2,4,2,3,2,3,2,5,5,3,5,7,3,6,4,3,6,5,2,9,2,7,11,6,7,7,5,5,5,9,4,6,8,10,5,2,5,3,8,5,4,4,5,6,6,8,8,6,5,6,7,6,5,8,2,5,5,8,8,5,11,8,5,5,12,9,6,7,9,11,5,10,7,11,7,5,6,6,5,8,7,4,8,9,8,4,7,8,11,4,5,6,8,9,11,4,4,5,8,6,9,7,8,5,5,6,8,5,5,5,3,9,5,11,7,2,8,2,3,6,3,6,5,8,4,6,3,11,4,7,2,4,6,2,5,5,6,3,5,4,1,5,4,5,0,2,1,2,5,8,2,3,1,4,1,3,0,2,1,2,2,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
10304,宜蘭縣宜蘭市,孝廉里,527,1393,739,654,7,3,7,2,5,2,4,2,2,5,6,3,6,5,8,5,4,8,4,9,7,3,5,3,7,2,4,11,8,7,7,8,5,9,7,11,13,8,9,6,9,11,11,6,10,3,17,5,7,12,15,5,11,8,10,12,9,4,7,10,11,5,13,8,11,10,12,11,10,13,12,11,8,8,14,12,11,10,15,10,9,12,10,4,11,8,9,10,18,12,17,11,9,8,10,10,13,11,9,8,14,7,13,13,7,7,15,7,8,6,9,10,12,9,9,9,10,14,14,14,8,11,11,5,9,5,11,9,8,10,6,11,4,4,5,6,4,4,6,9,10,8,6,7,7,9,6,3,7,5,3,7,3,6,4,5,4,9,4,6,8,6,2,6,4,3,4,7,6,2,3,3,4,4,1,0,2,2,0,0,0,2,0,1,3,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
10304,宜蘭縣宜蘭市,小東里,647,1721,876,845,7,5,9,7,7,2,8,3,8,2,4,3,7,3,1,5,3,11,10,5,8,7,4,9,7,3,10,5,6,2,4,8,12,8,6,6,12,5,7,10,16,13,16,13,17,16,15,10,13,14,18,9,14,10,6,7,9,14,18,13,15,17,17,13,13,19,19,8,13,12,14,11,14,10,14,19,16,19,21,10,6,6,9,10,13,4,10,14,20,9,5,12,10,11,19,6,17,17,12,12,16,22,9,8,13,16,11,9,13,13,21,19,7,15,15,11,12,13,12,19,9,15,9,10,10,13,16,15,13,9,10,10,0,9,10,10,2,2,10,13,10,9,5,12,2,12,11,7,14,7,9,13,6,12,2,6,4,7,6,7,6,5,4,8,5,3,3,2,2,2,2,3,4,1,1,3,2,2,0,1,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
10304,宜蘭縣宜蘭市,延平里,1313,3861,1848,2013,10,8,14,18,15,25,17,11,17,22,23,17,27,27,29,20,28,29,18,23,29,24,29,32,30,34,35,31,50,40,19,25,42,44,37,35,45,34,26,25,32,35,27,31,32,27,31,30,39,20,24,22,28,24,28,21,22,21,22,23,26,36,27,33,27,33,25,37,18,33,25,45,27,41,37,35,24,42,26,55,30,41,26,40,43,27,44,54,29,28,34,33,39,39,23,29,25,34,30,31,23,31,43,38,29,37,25,23,25,19,22,24,24,21,19,17,16,18,10,15,13,22,16,13,12,21,8,8,9,15,11,10,8,9,6,10,5,7,8,8,10,8,10,8,7,12,8,11,9,12,8,12,6,7,4,4,2,10,8,8,5,2,3,1,4,4,4,8,2,5,2,2,3,2,4,2,3,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10304,宜蘭縣宜蘭市,建業里,667,1933,982,951,9,3,13,12,10,6,5,9,5,11,13,12,11,8,8,18,5,6,15,8,11,12,13,19,14,7,16,19,18,17,17,11,21,15,12,11,13,13,11,11,13,15,8,7,17,19,13,13,14,14,16,18,11,12,12,12,15,5,19,16,19,15,13,7,18,8,9,12,17,13,15,12,20,14,12,10,9,19,13,17,10,20,17,17,12,13,16,20,18,16,17,22,13,15,21,24,12,13,14,16,18,12,16,14,11,20,13,12,13,16,13,10,12,13,16,13,9,9,12,11,13,5,9,10,13,14,10,9,11,5,8,9,8,10,6,3,5,8,4,7,7,7,6,6,8,6,11,6,8,3,5,4,7,3,8,4,2,6,4,6,4,4,1,1,1,6,3,3,4,1,7,0,0,0,2,2,0,4,0,0,0,1,0,1,0,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,
10304,宜蘭縣宜蘭市,建軍里,746,2114,983,1131,5,8,5,9,7,4,4,8,7,9,13,15,14,9,12,11,11,12,12,16,18,17,17,19,18,14,19,15,21,14,17,11,23,24,21,19,15,15,33,19,20,18,16,14,15,21,17,18,19,16,8,16,20,16,12,15,10,17,14,18,21,23,17,19,9,20,15,11,14,14,17,14,11,20,16,9,11,12,8,23,10,14,13,20,11,15,12,21,17,20,15,18,13,23,12,12,18,19,12,18,10,18,14,24,14,17,11,20,10,23,13,19,12,16,13,20,14,14,15,10,11,15,11,14,11,10,11,14,9,11,5,13,8,8,7,4,4,5,7,4,4,6,1,8,4,7,7,3,7,5,5,5,3,4,4,3,4,2,2,3,1,4,1,0,1,3,1,4,2,3,3,0,1,2,2,1,1,2,1,2,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10304,宜蘭縣宜蘭市,復興里,1377,3377,1603,1774,8,4,8,5,14,1,4,9,5,9,11,16,15,12,8,12,16,14,17,11,25,17,21,18,27,23,26,19,21,35,20,29,28,15,29,22,19,23,32,18,34,18,30,33,27,21,16,30,22,29,20,16,18,16,20,25,29,23,19,23,29,30,24,28,27,29,24,23,18,25,25,32,20,25,25,36,28,27,25,27,20,35,24,26,16,15,20,28,30,26,24,22,28,24,19,30,20,25,29,25,22,27,14,28,23,24,18,32,20,17,25,21,17,23,21,22,25,28,25,31,22,27,16,22,20,23,20,23,19,16,14,26,10,25,15,18,9,13,12,14,11,19,8,16,11,19,13,24,15,13,6,15,11,13,11,15,2,11,8,11,10,8,6,7,8,11,10,6,11,4,5,4,4,4,6,4,3,10,1,4,2,4,2,2,3,0,2,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,
10304,宜蘭縣宜蘭市,思源里,1873,5254,2516,2738,22,15,27,15,27,17,16,19,23,19,25,22,19,33,25,22,30,23,37,45,36,40,50,51,54,41,59,59,54,49,54,56,69,49,52,47,50,58,55,49,44,39,54,37,59,35,54,52,38,32,37,40,31,46,22,27,27,20,36,31,34,32,38,35,29,44,47,40,39,28,27,46,31,31,33,52,31,38,36,44,32,59,28,41,31,66,34,63,46,45,36,58,34,63,41,57,44,51,54,57,41,39,33,69,36,41,40,48,28,38,24,49,28,28,26,30,28,36,43,29,18,33,22,25,35,26,25,29,14,25,14,18,19,13,12,9,6,10,12,8,10,10,12,8,9,7,4,5,4,8,7,12,5,5,4,3,4,3,1,4,3,2,1,2,4,5,3,3,3,3,4,0,9,3,1,4,7,2,3,3,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
10304,宜蘭縣宜蘭市,慈安里,771,2034,967,1067,4,4,8,8,5,5,7,3,5,5,2,3,1,5,8,8,11,4,11,9,10,3,9,9,13,11,21,9,22,19,10,16,13,23,25,17,19,20,15,14,15,17,14,20,18,12,20,14,16,18,19,13,9,14,10,23,16,11,18,18,21,15,13,20,23,14,15,21,15,13,18,18,13,16,16,21,20,13,19,20,11,18,7,16,12,10,20,19,12,23,25,16,12,23,12,21,24,17,21,22,13,14,8,19,8,19,17,23,13,23,18,18,11,10,18,16,15,12,13,15,7,9,10,12,8,14,7,8,10,10,7,10,2,10,4,11,4,2,4,5,5,9,4,10,4,11,5,4,6,3,3,6,4,2,2,7,4,8,1,7,6,5,2,2,2,6,2,2,3,7,2,1,1,1,3,1,1,1,2,1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,
10304,宜蘭縣宜蘭市,成功里,1301,3801,1820,1981,11,11,19,14,14,19,19,20,13,16,17,27,28,21,30,25,29,19,30,32,40,34,25,31,37,30,34,32,29,34,38,34,35,28,32,32,29,25,28,23,30,29,25,27,28,28,38,24,22,15,34,31,21,23,25,25,32,27,32,30,31,24,19,27,23,20,39,41,32,27,41,31,23,39,30,44,25,39,32,41,37,48,34,29,28,35,29,35,29,38,28,41,26,36,32,31,20,27,24,31,20,31,23,46,34,25,29,27,21,24,20,19,21,31,13,26,19,18,16,19,9,19,14,24,16,25,8,23,7,11,14,14,9,13,6,13,6,8,3,6,10,15,4,8,8,7,6,1,6,8,2,11,5,5,4,6,7,7,4,5,7,5,4,9,2,4,3,2,3,0,3,3,3,1,5,4,5,3,3,1,4,2,2,1,2,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,
10304,宜蘭縣宜蘭市,擺厘里,1326,3369,1580,1789,10,10,8,12,12,14,7,10,15,15,12,9,11,6,6,13,10,12,16,8,17,15,26,20,20,22,22,20,26,32,35,26,21,30,26,24,27,30,20,25,24,38,32,23,21,28,15,21,26,22,25,30,23,24,18,21,22,23,27,27,39,29,40,36,37,33,26,32,35,30,23,28,23,23,21,25,19,26,25,20,18,25,16,33,18,17,23,31,23,25,29,25,20,34,19,31,15,19,15,34,25,29,21,38,22,27,16,28,23,28,25,36,17,37,22,38,32,26,30,29,24,29,32,31,25,24,30,24,9,16,20,26,11,15,14,8,7,12,6,8,5,14,10,12,8,9,6,8,6,5,7,12,6,6,6,9,4,4,4,6,5,2,3,3,4,1,6,1,5,3,4,4,3,3,3,2,2,1,1,2,1,2,3,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,
10304,宜蘭縣宜蘭市,文化里,1463,4060,1954,2106,11,12,18,9,9,12,16,11,14,17,21,15,29,25,20,21,36,31,32,35,43,23,32,31,42,28,32,44,43,26,22,21,42,23,30,33,37,24,43,28,41,29,24,31,31,27,26,27,22,24,26,21,25,33,29,18,27,23,25,24,31,28,27,29,32,30,24,22,23,37,28,34,23,33,25,30,24,29,38,45,22,41,29,37,20,34,27,41,17,33,22,27,26,30,35,34,19,27,21,37,32,34,31,29,30,31,25,23,21,35,19,30,25,32,25,25,24,29,16,23,32,31,24,26,18,38,20,35,22,16,21,26,15,15,10,14,4,12,12,14,10,11,10,18,11,11,14,20,10,15,6,11,11,15,10,15,6,12,9,8,11,6,4,4,5,6,9,6,8,7,6,10,10,6,3,7,1,4,6,1,3,2,1,5,0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,
10304,宜蘭縣宜蘭市,新東里,1389,3900,1825,2075,13,14,16,12,12,14,15,11,12,16,23,18,25,15,25,26,21,21,27,19,13,21,32,18,35,27,28,32,41,19,36,33,40,32,44,27,45,46,33,28,31,32,22,29,38,18,25,39,26,35,36,19,26,28,28,25,22,30,19,30,23,31,24,29,32,33,27,30,28,26,27,36,30,36,22,36,20,37,30,24,25,33,21,44,32,40,38,42,39,44,32,34,32,38,31,40,21,45,28,27,39,40,26,33,18,35,29,40,27,32,29,28,19,34,18,21,26,23,15,17,13,28,16,26,13,24,6,25,10,20,7,12,9,16,10,16,3,8,10,7,14,11,3,16,12,12,12,18,4,13,3,11,6,6,6,9,6,3,6,3,4,10,3,2,5,7,4,5,3,7,5,1,6,3,1,4,1,2,2,3,0,1,1,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
10304,宜蘭縣宜蘭市,新民里,803,1871,968,903,8,4,1,6,4,7,5,7,2,5,7,8,8,9,5,4,9,5,2,6,13,6,2,5,8,8,11,8,12,6,14,10,6,6,10,6,11,12,10,9,10,8,8,12,8,7,7,7,11,10,12,9,12,7,17,6,13,13,18,10,19,12,21,13,13,16,16,8,13,10,14,15,21,9,13,9,12,20,10,14,10,10,11,15,9,3,13,8,19,10,14,13,12,7,15,16,12,15,21,18,7,12,9,13,13,17,15,17,19,10,19,13,15,16,20,14,18,16,17,16,15,12,18,16,14,16,13,16,9,13,20,15,13,13,11,9,6,10,8,8,11,11,14,10,10,10,10,16,6,10,12,11,13,10,12,8,6,7,5,6,5,8,4,6,7,6,1,7,5,4,4,5,2,2,0,7,3,7,1,2,1,3,1,3,1,0,0,2,1,0,1,0,0,3,1,0,0,0,0,0,0,0,
10304,宜蘭縣宜蘭市,新生里,997,2960,1508,1452,11,11,12,20,24,12,11,8,12,11,12,15,8,7,11,12,9,14,10,9,15,10,9,10,15,11,16,12,20,15,13,6,18,20,19,21,17,31,26,29,30,20,27,22,25,24,27,22,23,27,27,23,24,21,20,20,19,27,28,26,28,31,39,33,32,30,25,25,30,25,20,25,28,22,33,17,20,18,22,20,20,12,22,20,19,15,22,14,23,16,23,24,21,16,27,21,19,19,22,22,18,21,20,17,18,30,24,16,27,27,18,30,19,24,32,24,20,23,16,27,22,16,21,22,23,20,18,21,13,12,10,19,14,10,14,10,7,3,6,11,10,8,5,11,10,8,9,7,12,7,8,5,4,13,9,5,9,8,6,8,3,7,6,4,2,6,3,3,6,4,1,3,4,2,1,5,3,1,0,4,1,4,0,0,0,2,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,
10304,宜蘭縣宜蘭市,東村里,845,2562,1273,1289,10,6,10,11,16,10,6,6,17,9,10,8,12,9,15,14,14,17,17,15,22,15,18,14,19,20,26,19,25,22,23,15,24,23,22,19,22,22,23,24,26,29,16,19,20,22,21,17,14,27,23,21,21,17,25,11,24,23,12,26,32,18,19,21,19,21,24,18,22,30,21,14,23,21,22,18,13,17,12,18,15,24,16,20,28,19,14,17,17,30,20,23,28,19,14,26,15,23,21,19,14,27,21,23,16,27,23,22,21,15,24,19,11,16,16,21,21,10,13,19,7,9,15,15,12,9,7,10,11,13,14,8,6,8,4,8,5,5,7,6,3,4,5,4,8,5,6,6,5,4,4,6,2,6,2,5,1,5,3,4,2,3,1,1,2,3,2,2,2,2,4,1,0,2,1,3,0,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
