統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,彰化縣彰化市,光復里,322,949,478,471,4,5,1,3,5,3,2,2,3,4,7,4,10,3,8,5,6,5,1,6,8,6,13,6,10,8,6,10,7,9,5,9,8,4,4,4,8,7,9,7,5,4,3,5,5,4,5,1,6,3,6,10,7,7,8,5,5,8,6,5,6,4,7,2,8,10,6,7,5,5,5,9,9,10,1,12,3,5,7,2,4,6,5,7,5,0,5,6,2,7,4,6,8,8,7,6,6,5,8,6,8,5,7,4,4,8,10,4,3,10,5,9,15,4,7,1,6,9,8,7,7,3,7,13,9,5,15,7,11,4,10,9,6,7,6,1,2,3,4,6,4,1,3,4,2,4,0,7,1,2,1,4,3,3,5,6,3,1,0,2,3,3,3,4,0,1,0,2,1,1,0,2,4,4,1,1,1,3,1,5,0,3,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
10304,彰化縣彰化市,光華里,366,906,455,451,3,0,2,3,4,5,3,1,8,3,4,3,4,4,4,6,5,1,2,6,7,3,3,3,3,1,5,5,2,5,5,3,6,4,3,3,3,4,9,8,9,3,6,5,8,3,12,3,4,3,12,5,1,8,8,1,7,4,4,3,4,7,7,7,2,4,4,5,8,6,7,8,10,5,8,8,7,6,4,0,5,6,5,7,4,8,5,7,6,10,9,5,4,4,7,9,7,9,2,9,6,4,7,7,8,3,8,7,5,6,7,6,8,10,8,9,5,10,9,8,11,7,11,9,4,5,7,4,5,4,5,2,2,6,5,3,2,6,2,4,5,6,2,12,2,2,6,4,4,6,2,4,3,6,10,8,2,3,4,8,1,5,6,5,0,3,0,2,1,2,2,4,1,5,4,2,0,2,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
10304,彰化縣彰化市,南安里,653,2497,1280,1217,14,12,7,10,9,13,4,12,11,13,12,10,17,10,19,10,18,12,14,16,15,18,20,9,12,7,13,8,20,12,16,14,20,14,16,13,11,21,17,14,23,17,15,7,15,11,19,18,14,19,27,13,20,19,23,19,23,14,28,27,26,31,27,28,25,31,21,26,28,27,28,31,28,29,21,20,23,22,20,20,19,23,19,13,13,13,22,17,15,13,11,14,21,17,16,15,18,11,12,16,17,13,17,21,28,16,15,25,18,20,21,21,17,17,19,12,14,17,10,19,21,17,16,17,16,21,10,11,13,7,9,12,10,7,5,13,6,5,9,8,7,11,1,6,4,5,8,3,8,4,8,5,2,7,5,9,6,6,6,5,5,7,6,2,4,3,3,0,3,4,3,2,1,0,2,3,1,2,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,彰化縣彰化市,南瑶里,2947,9161,4437,4724,32,29,45,44,42,42,33,31,35,47,25,39,38,35,42,43,39,31,38,50,54,48,65,51,52,77,70,65,75,67,60,50,59,70,83,70,86,64,75,54,65,68,64,63,66,61,78,62,89,68,77,52,67,54,48,68,85,75,81,76,75,64,91,74,67,78,79,69,89,91,76,76,85,76,67,96,62,82,71,76,72,70,65,66,59,67,63,84,64,71,69,80,49,54,64,75,45,66,62,90,68,77,54,74,54,74,59,77,78,69,62,61,52,69,70,59,62,67,55,74,42,67,52,88,59,76,48,48,41,56,42,49,39,38,30,27,26,21,32,37,27,24,21,39,23,34,30,36,19,26,12,16,27,26,14,19,13,16,13,27,10,13,12,11,9,9,9,9,5,6,8,12,4,8,3,7,5,3,2,3,1,4,2,1,0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,
10304,彰化縣彰化市,南美里,565,2077,1067,1010,6,12,7,12,5,9,8,8,7,3,11,9,4,10,7,11,5,11,9,8,13,9,16,8,15,10,19,11,16,11,13,19,16,15,11,11,11,14,11,12,18,19,25,13,18,20,21,17,13,18,20,18,16,16,12,13,16,14,20,20,19,19,24,21,28,16,19,23,21,24,19,18,12,17,13,23,18,16,15,19,13,16,13,11,19,12,21,14,19,11,15,13,14,20,17,17,19,9,19,13,16,16,19,9,26,10,14,13,15,13,14,16,12,9,21,8,5,12,27,16,11,16,16,11,13,12,11,8,12,5,11,9,2,4,3,11,3,5,4,3,13,8,5,8,5,2,5,7,4,11,6,3,1,3,5,2,2,7,5,7,1,4,3,5,3,4,2,7,1,3,2,3,1,2,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,彰化縣彰化市,南興里,2718,8729,4165,4564,45,34,41,47,48,50,34,29,45,34,33,36,37,25,32,30,31,46,42,47,56,51,94,81,110,104,105,92,89,75,60,84,76,69,82,87,80,64,69,73,72,83,74,66,67,54,69,73,79,73,61,72,72,58,62,70,63,57,74,86,82,69,68,80,67,92,66,73,70,68,75,82,62,78,69,79,60,71,58,73,52,71,61,69,52,68,60,72,58,90,56,84,64,67,60,74,57,61,52,81,72,70,63,83,55,70,61,72,59,66,54,86,50,57,56,64,52,56,53,44,45,47,44,41,36,43,33,36,41,34,14,30,28,33,20,26,12,17,16,16,16,23,22,16,13,21,12,13,7,11,10,13,12,16,6,12,4,13,6,10,4,12,6,13,4,8,4,10,5,7,5,3,5,8,3,2,3,3,2,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10304,彰化縣彰化市,卦山里,1059,2978,1469,1509,12,5,8,10,4,17,15,12,10,11,8,12,17,26,23,13,11,20,13,11,14,11,20,10,15,7,21,9,24,17,20,15,17,20,24,11,22,24,24,22,15,23,30,24,29,23,23,15,22,22,25,17,25,21,19,24,15,20,20,23,26,17,19,21,18,20,17,16,14,21,20,26,24,18,18,17,21,21,19,12,20,21,22,22,16,21,21,24,22,29,21,14,25,20,20,23,26,31,22,28,20,29,20,28,22,21,29,32,24,24,17,30,13,20,27,20,17,18,24,30,25,17,17,30,18,21,24,20,13,31,16,16,17,13,11,18,4,6,11,8,4,11,10,14,10,12,11,12,13,9,10,6,9,14,8,11,6,4,1,7,8,3,6,11,8,9,4,8,8,7,9,5,3,4,6,1,2,2,5,3,0,1,0,0,1,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,
10304,彰化縣彰化市,古夷里,860,2931,1491,1440,16,8,18,16,13,12,9,12,11,13,9,11,5,5,12,9,9,10,9,13,12,14,27,10,30,19,21,17,21,24,22,15,24,18,23,25,17,25,17,17,28,24,17,17,30,28,24,29,28,23,21,17,24,22,16,21,21,28,30,15,26,17,33,36,33,25,38,26,33,30,27,29,31,29,28,34,27,22,20,22,20,14,23,15,27,23,19,15,13,11,17,18,13,22,16,23,21,19,31,25,22,15,23,24,22,23,27,18,18,27,25,18,24,22,19,31,20,28,16,26,13,27,18,21,21,16,12,24,15,14,12,17,15,10,8,6,7,4,5,7,8,10,12,7,7,3,7,10,2,4,4,10,4,2,6,2,3,5,3,6,3,4,4,5,4,1,1,5,2,1,6,3,1,4,1,5,2,1,4,0,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,彰化縣彰化市,台鳳里,1572,5253,2673,2580,31,19,29,31,26,26,21,19,25,19,11,29,18,17,20,13,24,31,25,13,25,22,19,21,30,19,26,29,32,22,29,21,31,27,33,37,44,32,42,39,39,35,48,39,48,40,48,44,48,40,63,49,50,49,59,45,57,46,54,57,57,48,71,50,63,43,55,40,56,55,47,38,56,40,49,37,37,47,27,39,35,32,28,22,34,35,31,21,41,20,41,39,27,38,33,43,29,33,32,53,24,51,50,45,54,54,34,60,47,52,61,53,44,56,43,50,39,44,46,44,40,32,36,55,33,28,27,27,26,14,26,27,16,13,9,13,9,11,6,10,14,4,7,14,4,10,5,8,7,10,7,13,7,10,2,8,7,10,5,7,0,8,5,5,5,1,7,6,3,3,0,7,1,4,5,4,2,2,1,0,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
10304,彰化縣彰化市,向陽里,1863,6009,2874,3135,27,17,33,40,43,28,18,36,26,30,35,33,29,40,45,26,41,37,33,26,41,44,39,46,58,55,76,67,72,52,50,64,49,52,73,47,56,44,42,54,55,50,51,46,54,44,42,41,54,40,48,54,41,38,46,42,49,44,48,44,41,54,50,56,44,41,49,56,43,64,41,53,40,42,52,59,47,64,42,72,49,68,45,58,51,63,44,55,40,53,41,56,43,47,35,49,37,34,41,59,42,57,38,58,31,49,40,44,30,44,32,33,38,40,36,41,37,41,38,35,26,33,23,28,28,31,27,28,21,25,17,16,13,15,15,7,4,10,7,7,8,9,11,12,7,6,9,11,3,6,10,3,3,5,4,6,3,3,6,9,2,5,3,3,4,11,0,2,3,3,1,1,0,3,1,1,1,3,1,4,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,彰化縣彰化市,和調里,1058,3425,1730,1695,19,11,20,24,24,19,17,16,18,17,21,18,25,17,24,11,21,14,23,15,26,15,32,22,31,24,35,46,26,27,30,27,15,25,25,17,24,19,21,16,11,28,30,13,26,15,19,20,26,23,33,19,25,19,23,22,31,34,38,27,34,35,25,31,29,30,33,24,25,40,29,32,27,28,29,33,28,32,26,28,16,27,29,28,34,35,22,15,27,25,19,15,28,17,19,20,17,22,21,28,24,24,19,24,23,20,24,14,24,18,27,23,13,27,27,21,25,18,16,26,14,20,19,13,10,27,24,26,16,24,12,17,13,19,10,14,6,9,12,4,12,5,11,10,17,10,7,5,8,12,8,14,10,10,3,9,7,11,7,9,1,7,3,7,5,4,4,6,2,4,3,3,2,3,0,4,3,1,1,3,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,
10304,彰化縣彰化市,國聖里,830,2947,1512,1435,15,12,14,11,13,17,15,10,12,8,4,9,11,9,5,6,5,11,9,12,11,6,23,21,25,24,22,22,25,14,17,16,23,24,15,15,23,23,25,19,25,21,32,20,24,20,34,20,26,27,30,18,31,25,22,27,15,24,27,23,27,31,26,22,34,25,25,20,29,31,37,28,20,19,28,28,23,16,28,27,20,16,31,17,15,26,24,22,20,18,23,18,17,21,19,16,23,21,18,17,16,25,24,24,21,19,20,19,15,23,29,27,17,20,21,20,19,13,19,26,20,16,21,19,19,21,16,19,13,9,11,16,5,16,15,9,9,14,9,11,14,11,11,12,5,8,8,8,14,9,10,6,3,6,7,8,5,5,4,4,0,6,5,6,7,5,3,2,1,6,0,4,3,0,3,2,1,1,2,3,0,0,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,
10304,彰化縣彰化市,大同里,464,1167,594,573,2,5,0,9,3,5,1,4,2,5,4,2,0,2,2,1,3,2,2,1,5,4,2,2,3,1,5,4,5,3,6,3,8,12,5,8,11,9,7,8,14,8,10,9,14,5,8,4,8,1,10,7,6,4,5,5,11,0,4,3,11,12,9,7,5,8,8,9,8,8,7,5,7,9,5,9,9,4,3,5,5,7,6,7,7,8,7,11,5,10,4,10,9,11,10,17,12,5,11,12,10,10,10,5,11,9,8,8,14,9,13,12,7,6,11,9,12,6,12,7,8,12,9,8,7,8,12,7,9,6,7,9,7,7,9,5,1,3,4,4,6,3,4,9,11,9,4,6,8,7,7,8,7,10,7,7,4,6,3,3,8,7,1,6,7,6,5,4,6,1,2,6,0,3,2,5,3,2,1,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,
10304,彰化縣彰化市,大竹里,1132,3941,1975,1966,17,22,25,21,20,30,20,15,20,17,25,20,20,17,21,15,26,21,25,24,17,19,26,21,16,14,24,24,39,22,26,20,31,36,24,29,32,21,28,19,32,31,28,23,25,19,31,29,28,16,25,39,32,25,30,22,30,32,38,34,33,52,40,41,46,35,38,29,45,41,47,36,32,29,45,42,33,37,25,34,33,30,25,24,27,22,24,32,28,34,24,27,34,39,24,25,21,23,28,25,25,26,22,24,28,25,24,26,27,33,33,31,22,30,30,24,28,27,24,30,19,29,17,30,20,21,21,20,15,23,26,20,10,14,7,6,11,6,16,11,14,10,8,15,11,15,12,19,8,9,5,13,6,2,6,12,7,5,6,12,7,6,5,6,6,9,5,2,3,1,3,2,0,3,2,6,0,2,0,2,3,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
10304,彰化縣彰化市,安溪里,730,2303,1167,1136,15,21,19,17,20,15,8,9,14,14,22,16,15,11,12,11,12,17,14,20,13,6,8,11,8,6,14,8,13,13,14,13,9,9,13,8,24,10,19,12,17,16,17,18,18,14,16,10,14,15,17,11,17,10,16,13,16,23,18,26,22,17,28,35,22,22,24,29,32,21,33,25,25,24,24,38,25,27,29,19,17,31,19,22,26,14,17,17,14,15,24,13,17,15,12,7,14,11,7,14,13,16,13,14,18,12,13,19,15,13,13,10,10,19,13,16,15,18,10,23,12,15,15,13,12,17,13,9,13,12,11,8,8,7,5,5,3,6,9,2,4,6,7,8,3,4,5,6,7,6,5,4,3,5,4,1,2,2,3,3,0,3,2,2,2,0,1,3,0,2,1,3,1,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,彰化縣彰化市,富貴里,376,1075,529,546,5,2,4,2,6,3,2,7,7,2,1,3,1,6,4,5,3,2,3,5,1,3,5,4,1,2,5,4,8,3,6,5,5,6,8,6,7,8,5,7,7,5,5,7,5,5,11,8,7,6,11,4,6,9,6,7,7,8,6,11,8,10,4,11,9,8,9,6,6,6,13,11,3,5,9,12,7,10,6,11,9,4,4,6,11,9,8,5,8,5,2,8,11,6,3,10,4,5,6,7,15,9,10,3,8,8,7,11,4,7,7,8,7,4,13,3,5,11,8,9,11,8,10,10,10,4,5,14,8,11,8,9,4,9,10,5,2,5,1,6,6,6,10,3,4,2,5,3,3,6,4,5,4,6,3,4,1,10,3,6,6,4,9,4,5,3,1,4,4,0,1,4,2,2,1,4,0,1,2,1,1,0,0,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
