統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,澎湖縣馬公市,中央里,249,624,314,310,1,1,2,3,0,0,1,2,1,0,2,1,3,6,5,2,1,3,3,4,0,2,3,4,2,2,2,1,4,3,3,4,0,0,4,2,5,3,3,3,4,4,2,4,0,1,6,4,10,2,3,5,6,3,3,7,1,2,4,2,6,5,2,2,3,6,6,1,5,6,5,5,3,6,6,6,3,5,4,4,7,5,6,4,4,2,5,2,4,4,6,4,1,4,8,5,3,7,8,4,5,2,9,4,3,7,6,5,3,7,8,4,4,4,6,4,7,5,3,3,1,3,6,4,6,2,2,6,4,7,3,4,2,2,8,9,0,2,5,2,1,3,3,2,1,4,3,2,5,4,1,5,2,2,5,2,3,4,3,4,2,2,3,1,0,1,3,0,1,3,1,4,1,3,1,3,1,1,0,1,0,2,1,1,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,
10304,澎湖縣馬公市,中興里,407,914,465,449,0,5,0,1,1,2,3,1,1,5,7,3,4,1,3,1,3,6,1,4,5,4,2,2,4,2,5,5,2,4,2,3,9,5,4,8,5,8,6,4,12,8,8,9,9,9,9,9,5,9,5,7,10,7,9,3,11,2,9,13,14,7,9,6,10,10,6,6,7,6,11,11,9,6,10,7,9,3,5,4,5,10,8,11,12,7,7,5,13,2,6,5,9,7,5,9,6,5,7,4,8,6,4,7,8,6,6,9,8,12,8,4,5,2,3,4,9,8,6,7,9,7,5,4,4,4,2,1,2,6,2,2,0,3,1,6,2,3,2,4,0,2,2,5,2,3,3,1,0,2,2,5,2,4,3,5,2,7,3,4,4,8,4,2,3,2,2,1,2,1,4,2,3,3,1,2,2,0,1,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10304,澎湖縣馬公市,五德里,146,307,168,139,0,1,0,0,2,0,0,1,1,2,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,1,3,3,2,0,0,4,1,2,6,2,6,3,7,3,4,5,5,2,5,0,4,4,3,3,3,2,2,1,6,2,2,1,2,2,4,7,1,2,1,5,0,1,3,2,0,1,1,2,2,3,3,1,1,1,2,1,1,3,2,4,3,4,3,1,3,1,4,1,3,2,4,0,1,3,2,6,4,2,2,4,3,0,1,0,2,3,3,1,3,2,4,1,1,2,2,3,0,1,1,1,0,0,4,0,5,0,0,0,3,1,0,3,0,1,1,0,0,2,0,2,0,0,1,0,0,2,3,1,2,2,2,1,1,1,0,0,2,3,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,澎湖縣馬公市,井垵里,137,448,229,219,5,2,0,3,4,5,3,3,3,0,0,2,3,1,0,5,0,4,3,3,2,4,1,0,0,0,2,2,5,1,5,1,3,2,2,2,4,5,4,1,3,3,4,3,2,2,1,4,1,0,4,4,4,2,1,1,3,3,5,2,3,5,6,1,6,3,2,3,4,5,3,1,3,4,4,6,6,5,3,2,4,7,6,3,3,4,3,3,7,1,5,8,4,2,2,5,1,8,1,2,4,3,6,3,4,1,2,1,4,1,3,5,5,1,1,3,5,2,2,3,1,2,1,3,3,3,2,1,4,0,0,1,1,1,1,1,0,2,1,0,4,2,1,2,2,1,3,0,0,3,1,1,0,2,0,0,1,1,1,0,1,2,0,2,0,2,4,2,2,1,0,1,4,2,0,2,1,3,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10304,澎湖縣馬公市,光復里,907,2377,1144,1233,6,8,9,11,15,10,8,5,5,8,7,11,8,13,6,8,5,6,14,12,4,5,19,7,16,10,11,12,13,13,12,13,12,15,12,13,15,16,15,14,17,12,19,18,27,20,23,14,14,18,21,17,20,24,10,18,18,18,19,9,16,18,22,20,15,16,18,21,18,25,14,32,19,18,21,24,21,22,13,12,16,16,8,16,20,13,8,16,7,13,18,13,18,16,13,25,12,13,17,18,23,11,13,26,23,23,22,19,16,16,17,18,17,33,20,19,23,18,15,11,17,16,16,18,11,18,11,17,19,12,10,14,11,10,5,16,3,9,8,11,8,15,6,9,8,8,8,18,6,7,7,8,9,13,8,6,8,12,4,12,7,3,3,4,5,6,9,5,5,4,5,8,5,3,7,2,3,1,2,2,4,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10304,澎湖縣馬公市,光明里,562,1404,695,709,7,7,4,6,8,3,2,3,4,3,6,3,5,12,6,4,6,0,7,5,5,4,3,5,7,4,5,5,8,4,4,9,5,7,3,6,6,8,7,12,11,10,16,7,9,7,15,15,11,12,10,13,7,11,12,12,15,4,14,12,18,13,14,11,13,15,8,9,8,9,15,11,11,11,13,12,9,8,10,4,9,7,9,13,8,13,9,8,7,8,12,12,7,6,10,11,8,8,9,11,16,13,9,12,9,10,8,8,13,20,11,11,10,10,9,13,11,10,10,7,12,11,9,8,12,5,4,11,4,2,5,13,8,11,4,4,4,7,4,10,3,4,4,4,3,8,5,5,2,4,6,6,4,4,2,11,5,4,3,9,8,8,3,4,8,2,5,4,10,4,4,2,4,4,2,3,1,4,0,0,1,1,2,1,0,1,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
10304,澎湖縣馬公市,光榮里,1841,4699,2273,2426,7,9,18,20,18,17,16,17,14,9,10,18,21,15,20,12,18,14,22,14,21,15,11,22,18,13,28,21,15,17,30,24,32,31,24,35,34,33,39,31,35,41,35,40,29,38,44,31,21,33,43,40,37,36,26,28,44,44,39,30,39,38,42,38,38,46,52,29,29,46,40,33,28,29,38,42,30,46,27,30,46,38,32,35,33,33,35,31,39,41,39,44,48,29,39,31,32,40,38,40,27,44,35,44,32,51,49,44,31,43,30,38,39,42,29,35,39,34,25,35,32,24,24,35,18,36,19,38,18,23,24,26,13,28,14,26,11,16,8,19,12,26,5,16,6,21,18,14,5,24,10,15,8,14,11,16,11,12,6,13,12,18,7,9,15,7,10,5,19,10,16,7,18,4,16,8,6,5,8,5,10,4,4,2,3,0,3,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1,
10304,澎湖縣馬公市,光華里,289,794,443,351,6,4,11,7,9,7,6,3,12,4,5,1,5,6,6,5,5,4,1,6,6,4,2,6,4,2,5,5,5,3,7,11,14,14,14,8,4,10,7,4,5,8,11,4,11,6,9,2,7,9,14,3,10,4,9,9,10,5,9,10,7,7,13,8,14,9,5,14,10,8,15,12,12,8,12,7,9,6,8,9,3,2,8,3,6,3,4,4,9,3,4,4,3,3,4,6,3,2,2,1,3,0,3,1,5,3,1,4,1,2,1,2,5,3,1,2,1,2,1,2,0,3,5,5,0,4,5,0,0,2,2,4,2,2,1,0,1,2,1,2,1,0,1,0,3,0,2,1,4,1,1,0,2,0,1,0,1,1,2,2,0,0,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10304,澎湖縣馬公市,前寮里,374,968,509,459,7,10,5,4,2,3,6,4,1,8,3,4,1,3,1,2,1,1,2,3,2,4,4,5,2,0,8,4,3,3,2,6,5,7,9,7,5,6,9,3,11,7,4,5,8,7,12,13,8,9,15,8,11,11,4,9,11,6,8,7,14,11,11,7,14,7,11,8,15,11,9,7,8,7,11,9,8,6,9,8,10,8,6,6,6,6,8,2,4,5,3,6,6,8,10,4,4,10,5,2,9,14,15,7,7,8,11,11,10,5,8,4,6,3,10,5,10,5,6,9,3,8,6,3,5,5,3,4,5,7,4,1,4,3,1,2,1,2,3,3,2,2,1,3,1,5,3,0,4,1,1,1,3,3,2,1,1,2,3,3,4,4,3,3,1,1,2,1,0,4,0,2,1,2,2,3,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,澎湖縣馬公市,啟明里,392,1072,557,515,7,3,3,3,4,7,4,2,2,3,3,7,3,1,5,7,6,8,5,2,8,2,3,6,1,2,4,3,3,5,7,6,6,6,6,5,6,4,7,9,4,7,6,7,11,5,8,5,6,4,11,5,5,4,6,2,11,8,8,9,6,7,8,6,10,6,12,11,10,11,13,12,8,10,9,7,8,9,8,9,7,4,12,12,10,6,10,11,8,10,6,7,5,6,9,7,5,5,6,7,2,5,11,12,8,4,10,2,8,7,11,6,12,13,8,9,7,8,9,5,10,5,8,7,10,9,9,7,11,7,5,7,6,6,3,6,3,3,3,2,6,3,5,6,5,8,3,7,2,8,4,4,4,3,8,4,3,7,5,4,2,5,2,0,3,1,1,2,4,1,0,1,2,3,1,1,0,2,1,1,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
