統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,花蓮縣花蓮市,主義里,211,560,292,268,0,1,5,1,2,1,2,0,0,2,3,1,1,0,1,1,1,3,3,2,4,3,5,2,4,5,7,4,6,6,5,3,1,5,3,5,3,4,2,2,5,1,2,1,3,2,8,2,0,2,2,1,6,4,6,2,3,5,6,3,4,6,3,4,5,7,6,6,7,2,8,4,3,2,3,3,3,5,4,6,3,3,3,7,3,1,4,4,3,6,2,4,4,4,1,2,4,5,5,3,5,2,6,3,5,3,4,6,3,5,5,7,8,8,4,5,7,6,4,2,7,1,6,3,5,6,1,4,5,5,3,2,3,1,2,1,2,2,1,2,2,1,3,3,1,2,1,3,3,3,5,1,1,1,3,0,1,3,0,1,0,1,0,4,0,2,2,1,1,1,1,1,1,2,2,3,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,花蓮縣花蓮市,主計里,417,1079,531,548,2,1,6,1,2,1,2,0,2,0,2,3,1,3,2,5,3,3,5,5,5,9,6,10,11,12,10,7,18,10,7,5,12,7,12,6,5,13,9,9,9,10,5,8,6,10,10,6,9,10,8,10,9,9,9,9,12,4,12,4,7,9,9,5,6,4,2,5,3,6,4,9,7,8,7,12,9,8,10,7,6,11,5,6,8,11,8,8,14,8,10,15,8,11,12,7,12,5,3,9,11,10,7,5,9,10,7,15,15,10,11,16,3,7,12,11,8,7,10,6,4,6,10,5,9,4,1,2,1,3,3,7,2,5,2,7,2,2,5,1,5,3,1,4,1,6,5,6,2,5,3,2,0,2,3,7,2,5,1,1,3,1,1,3,1,0,1,4,2,0,1,0,0,3,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10304,花蓮縣花蓮市,主農里,1559,4545,2203,2342,20,25,26,19,20,24,18,16,27,20,24,22,38,32,41,29,31,30,29,34,32,24,41,33,39,31,36,29,43,30,25,25,37,32,34,32,36,29,27,25,40,38,39,32,28,35,33,31,33,34,27,30,28,22,27,24,33,29,32,30,46,34,37,45,30,50,43,44,31,39,31,41,47,30,34,42,39,50,30,42,31,39,28,39,29,46,36,38,33,28,25,43,34,38,25,41,36,35,31,36,22,30,25,40,21,36,27,24,31,36,22,34,31,32,22,40,28,33,32,30,29,34,15,17,26,34,19,30,14,23,21,23,22,17,15,16,9,10,11,14,15,7,11,10,18,8,9,11,11,13,8,14,9,15,9,7,7,10,7,6,8,6,2,0,2,6,3,6,6,6,0,6,2,3,4,4,2,1,1,1,1,1,1,1,1,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,
10304,花蓮縣花蓮市,國光里,608,1571,797,774,6,2,6,4,7,2,6,5,6,4,7,3,5,2,2,4,6,10,13,9,12,5,15,9,19,13,17,13,15,16,22,13,16,7,20,12,16,8,6,10,13,9,13,11,9,13,7,8,10,11,5,5,13,7,8,6,8,12,10,11,16,13,16,11,13,11,5,8,8,12,6,5,5,12,8,9,9,11,11,13,8,12,8,9,16,16,12,16,10,16,12,12,13,26,9,9,12,12,13,10,11,13,13,11,14,13,16,14,17,12,7,10,20,12,5,7,11,7,6,14,18,7,6,16,6,9,8,13,8,6,7,9,6,9,8,5,5,4,3,9,3,5,5,10,3,6,0,7,3,9,3,6,3,4,3,7,11,2,3,3,3,0,4,3,1,5,5,4,3,3,3,4,1,2,1,1,1,1,5,3,0,0,3,0,2,1,0,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,
10304,花蓮縣花蓮市,國威里,1216,2588,1318,1270,6,7,10,11,7,12,8,13,19,13,21,14,20,16,21,19,25,22,11,15,27,23,29,28,31,28,23,24,27,25,14,14,12,21,8,18,11,20,20,9,18,6,13,9,16,9,11,15,13,9,10,13,6,11,12,11,16,9,12,14,15,17,15,18,11,21,20,19,9,19,25,17,16,25,20,26,17,27,16,20,15,27,18,24,25,14,21,21,27,25,18,25,21,19,22,19,22,15,21,21,20,19,22,16,17,17,22,17,23,21,24,17,21,10,15,13,17,16,19,8,18,22,24,20,22,16,24,13,15,9,13,17,5,10,7,6,10,7,7,8,5,7,5,7,5,11,5,9,8,6,7,5,5,8,4,6,8,5,4,3,11,5,5,3,4,3,2,7,7,1,2,5,3,6,2,2,6,3,3,3,4,1,1,2,2,0,5,0,4,0,0,2,0,0,0,0,0,0,0,0,5,1,
10304,花蓮縣花蓮市,國安里,274,640,307,333,1,2,3,2,5,2,1,2,3,1,2,4,2,1,6,1,3,1,3,4,1,4,6,6,10,2,7,5,9,9,5,2,3,8,7,3,1,2,4,2,5,3,4,4,2,2,1,6,5,6,5,4,2,2,3,5,4,3,1,4,5,7,5,3,3,2,6,7,5,4,4,2,3,7,4,2,4,8,2,4,5,7,4,4,1,12,6,3,3,11,3,7,1,3,7,5,6,2,4,4,6,6,6,4,4,7,9,9,3,3,4,6,3,2,4,3,5,8,6,8,4,8,4,2,2,5,5,2,5,7,4,0,0,1,0,3,0,1,3,2,3,1,3,1,5,4,4,0,1,1,1,3,2,4,1,1,0,3,0,3,2,3,0,4,1,2,0,3,1,1,2,2,3,1,0,1,1,1,0,0,2,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,
10304,花蓮縣花蓮市,國富里,2349,6048,2943,3105,20,23,29,14,31,17,21,14,20,20,19,16,13,14,22,11,29,17,13,28,24,18,16,20,20,17,33,26,34,29,27,24,38,38,41,34,52,47,51,40,49,53,51,36,54,59,46,43,45,57,49,63,51,38,51,44,41,48,54,50,62,51,52,62,46,51,45,53,37,42,50,49,30,45,54,44,35,36,31,41,39,47,32,30,35,51,34,38,43,47,38,55,52,47,42,37,40,46,47,61,46,61,57,49,44,51,40,55,54,72,39,62,49,62,52,62,60,62,53,45,50,65,52,58,43,39,38,35,38,29,26,28,21,34,26,28,10,20,16,26,23,25,13,34,18,23,10,23,24,23,12,13,11,16,13,16,13,11,16,11,4,8,14,13,7,9,17,6,6,5,12,8,7,5,5,5,5,3,4,3,0,3,4,2,1,0,0,0,0,3,1,0,0,2,0,0,0,0,1,1,0,0,
10304,花蓮縣花蓮市,國強里,703,2103,1043,1060,10,6,12,11,9,6,5,4,13,5,8,6,8,14,6,10,14,8,16,10,10,8,15,13,11,23,19,18,13,17,15,13,19,17,13,22,15,16,15,26,17,24,16,15,18,13,22,14,14,10,13,13,12,11,11,11,18,10,19,15,13,11,15,14,14,19,13,19,23,10,21,18,15,17,22,28,24,11,14,19,16,19,21,21,14,25,22,21,16,19,18,21,12,22,19,18,24,10,15,17,17,16,19,20,13,19,13,13,21,18,9,16,12,17,13,11,9,14,16,11,20,10,13,11,4,12,10,13,10,9,7,13,4,3,7,4,5,12,5,5,6,9,1,5,7,3,6,4,7,5,3,2,4,5,2,4,5,6,2,3,1,4,4,1,3,2,0,3,1,1,2,2,3,1,0,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,花蓮縣花蓮市,國慶里,436,1198,621,577,4,2,6,5,9,7,5,6,5,6,6,8,5,3,6,1,4,7,5,3,7,9,4,8,7,6,5,5,8,12,3,3,5,7,13,4,10,8,11,4,10,7,8,8,13,7,14,6,9,9,9,6,6,5,9,10,8,5,11,6,6,8,8,9,9,12,13,11,8,14,8,10,13,6,6,10,7,8,12,12,13,11,8,10,9,11,10,7,13,9,13,13,7,9,7,7,9,9,14,7,9,11,10,14,8,8,9,6,9,10,13,11,6,8,5,6,7,6,10,3,12,8,6,7,8,4,5,6,7,8,3,8,4,6,3,4,5,3,4,7,8,9,7,1,1,1,6,4,1,6,3,4,4,4,2,5,4,2,3,2,3,1,1,5,3,0,2,0,3,1,3,3,1,1,1,3,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,
10304,花蓮縣花蓮市,國治里,548,1430,665,765,4,4,7,5,8,4,9,1,4,8,9,6,7,11,13,17,13,12,16,19,13,18,15,26,22,24,24,17,23,9,16,7,11,13,14,13,10,13,11,14,9,6,6,4,7,7,12,4,6,7,8,8,5,4,4,4,5,8,13,6,6,5,6,8,3,12,6,8,5,7,10,12,8,19,4,20,5,12,6,19,7,13,10,17,8,13,12,15,13,24,15,18,10,11,9,9,11,10,6,13,9,6,8,12,7,6,5,5,6,10,7,13,6,5,13,8,10,6,8,13,9,8,2,6,6,6,2,7,3,7,8,4,5,4,8,2,2,5,2,2,5,2,3,2,3,7,3,3,1,8,0,5,6,4,5,4,2,4,1,5,4,2,5,1,2,3,1,2,5,2,0,2,1,1,2,0,2,1,0,0,1,0,0,3,0,3,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,
10304,花蓮縣花蓮市,國盛里,1988,4274,2073,2201,17,15,18,16,15,18,12,12,19,11,11,12,21,11,15,13,13,17,15,17,14,27,16,15,22,19,34,20,26,15,27,23,36,27,47,37,37,31,40,30,36,34,30,28,35,23,35,33,39,31,28,33,30,35,28,33,29,33,27,43,37,32,44,38,44,39,32,34,34,39,51,37,25,30,41,29,37,38,25,34,30,34,24,31,33,48,43,44,33,39,28,37,40,39,37,36,35,34,28,53,36,59,32,38,31,41,34,42,33,46,26,43,44,42,25,42,28,44,26,23,26,37,25,25,23,37,22,27,20,25,11,15,10,16,12,7,7,9,11,9,8,9,13,10,5,11,9,3,10,7,7,7,4,8,4,7,7,7,8,7,6,5,4,5,3,2,5,5,3,3,5,6,4,2,3,2,4,3,2,2,2,2,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10304,花蓮縣花蓮市,國福里,605,1714,902,812,10,9,9,13,3,3,9,5,6,3,2,5,3,7,3,9,8,0,6,6,9,4,5,9,3,8,10,9,7,8,14,7,13,10,14,12,14,11,9,14,13,8,21,4,11,10,20,11,8,10,10,9,16,18,10,12,14,11,13,12,17,15,14,8,22,10,22,16,18,12,14,14,21,15,18,20,15,12,15,13,16,13,15,10,11,10,13,13,17,9,16,17,14,15,11,17,13,14,16,23,19,12,14,9,18,8,17,12,11,14,14,15,12,19,20,11,12,13,16,16,8,10,7,15,11,12,9,4,8,12,5,8,4,6,12,3,5,4,3,6,5,4,5,13,5,4,4,3,2,3,2,1,5,2,3,6,2,5,2,4,1,1,4,2,4,3,5,1,4,2,3,3,2,3,2,3,2,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,
10304,花蓮縣花蓮市,國聯里,1329,2995,1461,1534,13,6,11,18,12,6,4,5,10,7,13,5,9,4,9,9,7,11,8,6,9,10,4,6,4,11,10,12,11,10,15,8,12,20,17,16,20,26,20,23,25,25,30,31,27,16,23,25,31,17,33,24,29,26,16,18,28,31,26,31,26,15,38,23,29,37,27,26,29,19,20,24,27,22,29,24,20,20,14,25,19,21,17,24,20,19,22,32,23,22,21,16,25,35,23,23,24,35,22,30,30,21,20,30,23,37,23,29,24,28,26,27,18,27,29,20,33,35,25,23,22,24,22,22,25,25,20,22,9,25,10,15,12,11,10,14,3,8,13,13,12,13,12,6,5,6,8,8,6,10,5,7,5,4,7,7,5,7,5,8,5,8,4,5,6,4,3,3,0,4,3,4,1,6,2,1,1,2,0,1,2,1,1,2,2,1,2,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,
10304,花蓮縣花蓮市,國興里,1783,4671,2317,2354,25,9,21,19,19,15,17,15,10,12,19,21,18,12,13,19,15,10,22,14,24,18,22,21,34,29,33,30,35,35,38,28,45,40,59,34,40,43,41,44,42,36,46,41,41,28,42,29,29,31,22,35,34,25,27,31,22,28,21,26,34,30,26,27,34,39,38,35,28,37,34,34,29,31,44,26,45,43,37,36,44,35,31,65,45,46,38,50,53,43,43,52,45,60,43,50,46,48,53,49,44,42,45,43,37,52,39,32,34,40,36,42,28,22,23,23,34,29,28,38,23,25,18,33,23,27,17,27,15,34,14,23,20,13,18,15,7,9,9,19,14,13,7,22,12,11,9,16,6,7,10,9,3,11,4,8,7,11,4,7,3,3,2,3,4,4,10,2,6,3,7,6,6,5,5,4,3,2,4,1,4,0,2,1,1,2,2,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,
10304,花蓮縣花蓮市,國華里,1120,3089,1486,1603,10,8,17,17,16,20,19,14,26,23,21,20,32,18,31,19,25,36,17,33,30,34,27,27,23,26,32,27,20,23,18,22,17,20,31,29,25,17,21,23,19,16,13,21,19,16,26,15,20,14,16,8,15,11,14,12,18,8,21,18,14,14,15,33,14,30,16,27,21,18,20,30,24,27,24,41,31,25,20,18,20,36,15,23,17,28,18,30,23,28,27,31,22,18,16,21,18,21,19,19,17,18,19,18,24,14,10,18,19,21,17,13,29,17,17,25,23,26,23,14,9,10,20,21,14,14,13,19,16,16,16,10,12,15,11,10,12,12,5,10,8,18,6,9,13,8,7,11,9,14,6,8,10,10,5,13,5,9,11,11,9,7,5,7,1,11,2,9,7,3,2,3,4,3,4,2,3,4,3,4,1,4,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,
10304,花蓮縣花蓮市,國裕里,1898,4957,2402,2555,24,13,34,28,23,11,19,7,21,17,18,12,18,20,18,17,19,18,17,19,21,14,24,20,29,36,21,30,27,44,28,24,32,35,33,42,43,24,43,24,39,33,29,35,26,34,46,33,37,38,42,46,50,31,36,35,48,41,43,36,54,50,41,46,42,44,50,48,31,45,36,23,34,42,38,37,34,29,34,44,24,37,27,33,29,50,37,48,34,34,37,31,23,36,27,29,40,38,26,38,32,56,40,39,47,48,35,52,41,62,48,61,40,52,46,51,55,43,36,45,42,34,34,40,34,38,25,34,29,20,16,28,26,17,8,14,11,10,13,17,7,9,7,22,8,13,11,13,4,10,8,9,8,8,9,12,6,10,7,11,8,3,5,7,8,13,4,9,4,6,5,8,4,7,8,5,5,1,5,6,1,0,5,2,0,3,1,3,0,2,0,1,0,1,0,0,0,0,0,1,0,0,
