統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,南投縣南投市,千秋里,364,1208,616,592,6,3,6,6,4,6,2,0,3,5,4,8,3,0,4,7,8,5,6,6,5,2,5,7,3,5,9,8,4,8,7,4,8,7,10,7,6,13,11,7,15,11,9,11,9,7,11,7,10,4,7,11,9,8,6,12,3,12,12,7,9,6,12,13,10,11,8,13,13,7,10,11,8,9,16,6,10,9,14,11,12,3,7,6,9,10,6,4,8,5,5,7,11,7,12,8,9,13,17,11,8,13,10,6,15,13,13,12,6,2,14,6,7,7,10,8,6,8,7,8,7,4,9,9,2,11,13,3,3,2,8,4,2,6,4,5,1,3,5,2,6,5,5,6,3,4,1,3,4,5,2,4,3,4,7,6,4,7,2,5,3,3,2,4,2,5,4,4,0,6,2,3,2,2,1,0,1,5,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,南投縣南投市,南投里,278,724,359,365,0,0,1,0,1,2,0,1,4,1,4,3,4,4,5,0,7,7,2,6,3,1,6,4,0,2,6,4,3,2,3,2,3,2,2,4,6,6,3,2,7,5,1,6,10,6,5,3,3,5,7,8,6,8,7,5,5,7,7,5,7,3,5,1,2,3,1,5,4,7,3,2,6,4,4,4,7,5,6,5,6,5,4,7,3,6,2,3,2,4,5,3,3,2,3,6,5,5,6,10,5,8,8,7,7,4,8,5,10,8,9,6,5,6,7,1,5,6,5,4,2,8,5,6,7,7,6,9,7,6,5,3,3,1,4,1,2,5,3,3,4,2,0,1,4,4,4,4,4,7,3,3,5,6,1,4,2,2,2,2,1,4,2,1,1,3,2,1,0,2,2,1,0,2,3,3,1,2,0,2,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
10304,南投縣南投市,嘉和里,1783,5233,2628,2605,21,21,20,19,20,21,17,18,22,17,21,13,12,11,20,15,15,18,28,25,34,22,47,39,32,29,38,52,39,30,29,24,39,26,34,46,47,40,48,34,66,32,41,40,43,43,64,39,51,41,47,41,45,49,43,31,40,29,36,43,44,34,38,48,42,47,42,39,61,38,37,40,46,51,50,48,41,41,37,33,39,35,37,40,32,38,31,36,45,46,40,48,42,41,40,45,45,36,37,43,40,49,36,53,39,46,44,43,41,46,39,40,37,48,34,38,30,33,33,33,28,36,39,34,21,31,24,43,20,24,19,27,14,14,13,13,14,18,17,13,12,14,17,16,20,20,12,18,8,15,16,9,12,11,8,8,7,8,9,9,8,6,5,12,3,9,4,2,5,5,5,4,2,5,2,1,2,5,1,2,0,5,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,
10304,南投縣南投市,嘉興里,781,2517,1306,1211,4,6,12,11,11,10,10,3,9,4,6,4,7,8,10,8,11,4,17,7,16,10,8,18,15,18,18,21,9,14,12,18,17,17,24,20,16,10,26,15,25,15,17,15,20,18,30,19,17,16,35,26,18,19,19,14,26,25,17,20,28,25,26,25,23,22,27,19,24,20,23,13,17,11,19,11,13,14,14,14,15,16,12,11,12,21,18,17,15,14,15,19,15,21,22,14,22,14,21,22,20,16,24,31,16,27,28,24,16,19,25,25,28,17,17,19,20,20,18,11,21,17,20,16,19,7,10,10,9,9,8,8,9,14,7,3,7,5,13,7,7,13,9,10,10,8,5,7,8,5,7,4,5,9,8,9,5,10,7,8,3,6,3,8,9,7,4,10,9,6,1,8,3,3,2,5,1,4,0,3,1,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10304,南投縣南投市,崇文里,431,1242,629,613,7,3,2,3,8,2,4,4,3,3,5,12,11,10,9,8,9,8,4,11,5,8,8,4,8,6,12,5,5,5,6,8,5,5,7,9,12,8,6,6,13,10,8,7,10,12,10,5,17,5,7,9,9,10,6,5,14,5,12,12,10,12,8,13,7,11,15,7,8,7,9,9,8,10,9,5,7,5,7,8,5,5,6,9,6,6,11,9,7,6,3,8,6,7,6,9,4,3,4,10,15,10,10,9,5,8,9,9,14,11,8,11,15,9,9,7,13,9,15,7,12,10,8,6,9,12,3,9,11,7,6,5,5,7,3,6,5,5,2,2,3,4,4,5,4,6,2,8,6,3,4,7,2,2,2,7,5,3,6,3,2,3,1,6,3,4,0,1,5,4,3,10,1,3,4,1,2,1,2,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,
10304,南投縣南投市,平和里,2591,7136,3469,3667,20,22,31,25,22,15,21,17,25,22,36,29,46,38,42,31,40,24,37,31,36,32,25,32,16,25,32,32,38,33,34,34,34,36,32,59,56,45,46,62,36,52,65,58,57,51,56,52,69,62,62,48,68,54,58,52,84,66,48,59,82,49,76,57,64,75,61,77,51,56,59,38,52,59,56,45,51,52,41,47,38,45,37,43,24,44,42,35,48,59,43,50,56,60,54,68,40,45,57,72,54,81,49,71,53,64,47,64,66,57,58,104,53,62,69,59,62,52,65,54,53,53,41,50,53,56,36,49,32,43,38,35,22,36,27,23,19,22,13,19,21,25,13,24,23,21,19,26,19,19,17,25,18,27,11,19,13,10,8,18,12,16,8,16,6,12,11,14,10,16,5,13,11,15,9,2,8,5,9,3,1,2,2,2,1,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
10304,南投縣南投市,平山里,2057,6322,3104,3218,19,16,30,22,26,30,24,16,19,23,23,32,16,18,15,31,25,23,22,27,30,28,33,33,43,29,37,45,56,52,41,48,41,54,51,59,48,36,54,62,49,44,67,57,58,52,54,61,56,54,59,56,63,51,45,42,54,51,68,66,51,49,56,63,47,55,53,58,59,53,46,48,52,48,53,42,39,41,36,39,42,50,51,44,53,50,42,60,42,49,53,49,40,46,41,43,43,61,46,45,63,54,50,61,47,62,59,65,55,47,52,59,39,51,50,45,35,40,57,46,47,40,44,45,31,41,28,21,22,27,24,26,23,16,10,20,13,15,13,11,17,17,17,16,12,12,14,18,14,22,10,13,7,5,13,11,7,16,5,14,10,11,7,5,8,6,5,2,7,12,2,5,2,10,3,6,2,2,3,3,1,1,1,1,1,2,0,0,2,1,0,3,1,1,0,0,0,0,0,0,0,0,
10304,南投縣南投市,康壽里,653,1780,856,924,5,7,8,7,4,6,5,5,4,6,12,9,14,10,11,11,12,6,8,8,4,10,10,7,13,7,10,11,14,13,13,12,10,12,6,14,10,20,14,13,14,8,8,7,10,9,14,14,11,16,18,15,13,13,11,3,12,20,19,9,15,13,15,15,11,20,17,17,10,13,10,14,10,14,13,10,11,6,9,12,7,12,9,15,7,10,8,14,10,11,11,15,16,9,12,20,9,15,10,15,4,14,20,15,18,16,12,17,12,14,16,19,12,14,10,15,14,10,13,12,17,12,14,15,16,13,9,12,8,11,7,9,9,3,3,4,8,7,6,10,6,5,4,5,8,6,3,11,11,10,5,7,5,8,10,10,4,7,8,3,3,7,7,6,1,1,1,4,2,5,0,2,6,1,3,2,3,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,南投縣南投市,彰仁里,181,489,242,247,0,1,2,2,2,5,3,2,3,2,2,1,3,5,2,1,0,2,5,1,3,5,6,3,2,4,4,4,1,2,2,2,3,3,4,2,3,0,2,3,1,3,7,0,5,3,1,5,2,4,2,3,3,2,5,2,1,4,3,0,3,1,2,6,2,4,1,0,6,5,4,2,4,6,4,3,5,0,2,1,0,4,1,2,2,4,4,2,3,5,3,2,4,0,1,1,2,2,1,5,3,5,3,3,3,7,5,4,6,4,1,3,7,4,2,7,5,7,6,3,2,2,2,6,3,2,4,2,0,3,3,2,1,1,2,2,3,2,4,1,2,5,3,4,3,2,2,3,2,1,1,3,1,0,0,3,3,5,4,0,3,3,0,4,5,2,2,2,0,4,3,1,2,0,1,3,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,南投縣南投市,振興里,788,2465,1300,1165,6,7,10,6,5,14,7,6,8,9,8,9,10,7,9,6,12,10,15,11,11,14,16,17,15,10,13,18,6,16,10,11,20,13,14,9,9,10,16,16,18,19,19,15,20,10,17,22,25,18,20,17,23,19,21,16,26,21,20,16,26,13,18,13,17,25,25,20,16,14,20,22,15,15,21,18,19,18,17,10,14,11,16,17,19,11,16,11,20,14,20,20,14,22,17,18,25,17,19,16,29,25,39,19,20,19,26,16,16,18,23,14,22,17,19,14,15,21,17,18,18,15,19,17,9,17,24,17,17,11,19,10,11,9,8,5,2,6,12,9,8,8,8,13,15,8,9,6,7,13,12,9,13,17,10,7,9,10,4,9,6,5,9,6,4,7,2,4,4,3,0,6,3,3,1,9,1,1,1,0,2,1,2,2,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,
10304,南投縣南投市,新興里,1888,5916,2985,2931,29,23,39,28,31,17,17,24,28,30,32,22,23,22,34,29,36,13,30,25,30,31,35,33,27,26,30,34,40,41,46,35,58,49,39,39,50,45,46,43,51,50,64,35,58,38,47,44,49,56,68,48,51,47,42,54,63,37,47,49,60,65,65,40,59,61,54,65,66,58,49,57,50,43,57,52,41,58,53,44,29,41,31,36,38,44,40,42,47,41,42,43,44,50,41,48,46,52,46,51,32,47,64,57,44,60,42,56,48,48,40,55,47,48,39,43,37,35,38,29,22,38,32,26,31,37,22,30,28,23,16,19,11,11,15,18,20,14,12,17,15,8,11,13,12,7,11,10,10,10,8,6,3,11,8,11,8,8,7,12,9,10,7,12,13,10,3,5,3,5,5,8,3,4,3,1,2,4,3,1,0,4,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,
10304,南投縣南投市,東山里,164,489,259,230,0,2,1,2,0,1,0,0,0,0,2,2,1,1,2,2,2,2,4,3,4,3,6,3,7,6,3,7,0,7,3,2,6,1,2,3,0,1,1,2,3,3,3,1,7,3,3,4,5,1,1,5,2,2,3,7,1,1,5,4,1,3,4,2,3,4,2,1,2,4,2,4,2,1,4,4,3,1,7,3,7,2,3,2,6,4,2,5,3,3,6,4,6,6,4,2,5,1,6,2,5,2,4,2,3,4,2,8,7,3,4,1,1,1,2,4,1,4,2,8,6,4,3,1,2,1,2,2,5,1,4,5,3,2,3,2,1,2,1,1,2,4,4,3,3,1,2,1,4,3,1,0,2,0,1,5,4,2,4,1,4,1,3,1,2,0,1,3,0,2,3,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10304,南投縣南投市,永興里,273,963,520,443,5,3,5,3,3,5,6,2,2,4,2,1,1,4,1,3,4,3,3,5,6,4,4,5,5,6,9,8,9,4,10,9,10,9,9,7,9,4,11,8,7,3,6,7,6,9,4,8,4,3,3,4,1,6,4,9,4,8,8,2,4,9,6,15,10,6,10,7,7,7,7,8,7,6,8,6,9,5,8,6,11,6,10,12,13,8,9,5,12,3,10,10,14,1,11,8,9,3,9,3,5,3,10,2,10,7,12,4,4,7,6,4,11,4,9,1,2,5,2,7,5,5,5,5,1,5,4,7,10,8,4,6,4,3,7,3,3,5,3,2,1,6,6,4,8,5,1,1,6,12,2,1,2,0,2,4,2,3,3,1,3,4,4,2,6,0,1,5,1,2,2,3,3,1,2,0,1,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10304,南投縣南投市,永豐里,1069,3333,1727,1606,9,6,19,13,16,6,8,15,15,15,11,11,11,5,20,13,16,7,23,22,15,10,16,12,17,15,24,13,25,11,23,18,32,16,22,34,27,31,33,20,22,25,38,28,34,19,38,29,32,20,32,21,36,28,31,27,20,25,31,27,32,23,30,26,33,31,40,26,20,27,24,28,21,29,30,22,27,27,23,20,26,16,23,29,25,20,25,26,38,25,26,33,14,25,29,34,23,26,24,37,25,20,33,37,31,31,30,26,24,27,23,24,22,24,30,29,15,34,25,18,17,16,16,19,23,21,16,17,13,10,19,15,8,11,12,11,5,11,5,8,10,7,9,13,8,6,4,13,9,8,7,5,8,9,6,10,5,6,7,6,6,6,6,5,2,8,3,2,7,5,2,1,2,4,0,4,1,0,0,2,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,
10304,南投縣南投市,漳和里,2673,8379,4223,4156,24,19,35,36,38,25,38,14,30,27,39,27,34,32,44,44,43,24,38,37,46,42,38,40,61,36,53,53,50,54,55,54,67,62,55,53,60,66,94,72,65,68,71,58,76,52,96,78,67,68,82,63,71,71,63,65,66,60,83,56,87,59,84,70,83,86,102,71,80,81,72,64,49,56,68,54,61,52,44,57,42,59,55,54,43,54,46,61,63,66,55,62,51,68,69,63,60,70,67,56,47,72,69,72,70,76,64,81,60,64,52,64,54,68,56,72,47,75,60,53,60,45,67,58,45,57,55,58,55,44,47,44,29,20,24,30,19,17,17,29,19,23,17,31,16,21,17,25,16,16,25,17,16,21,22,23,7,13,12,15,8,19,8,18,7,16,9,18,11,3,4,10,14,7,10,8,3,10,5,9,5,4,3,3,3,1,2,4,2,0,0,1,1,0,0,1,0,0,1,0,0,1,
10304,南投縣南投市,漳興里,1039,3098,1550,1548,8,10,14,8,8,9,9,8,12,8,10,12,14,8,11,16,14,13,21,9,15,18,18,13,21,18,24,12,14,10,10,10,26,13,23,20,22,31,23,16,31,19,24,27,25,24,32,19,24,25,30,24,24,25,34,27,24,23,28,20,32,28,24,33,29,26,24,34,21,26,16,24,27,20,22,28,13,25,18,14,22,25,15,17,24,20,16,20,19,23,20,19,24,18,22,23,22,30,20,24,20,24,25,23,29,28,24,33,25,35,29,24,24,24,20,33,33,16,22,25,26,23,27,22,22,21,16,20,18,21,18,17,13,7,6,9,8,9,9,13,11,5,6,10,12,10,7,9,8,11,4,11,5,8,6,9,6,13,9,10,7,8,4,11,9,6,3,7,3,8,5,6,4,1,1,0,1,1,1,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
