統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,嘉義縣太保市,前潭里,550,1776,972,804,7,2,6,8,5,9,10,8,5,4,8,3,7,4,6,7,8,5,1,9,4,7,8,5,12,9,12,5,9,4,8,4,15,7,12,11,13,17,21,13,17,4,12,14,10,15,19,15,14,13,20,13,13,10,14,11,14,13,16,9,14,18,15,17,15,18,16,12,18,13,13,11,10,18,8,8,11,14,10,6,14,8,13,8,10,16,11,14,8,8,14,9,20,9,12,16,15,13,16,10,9,18,19,11,24,13,17,15,12,10,21,8,14,8,19,7,13,10,16,15,11,6,12,6,13,13,18,9,11,7,7,5,17,7,7,4,6,3,6,8,12,2,10,1,4,12,7,8,9,8,7,13,3,4,6,9,11,11,7,6,5,6,4,8,7,8,5,3,3,7,2,2,2,1,2,2,0,1,0,0,0,1,1,1,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
10304,嘉義縣太保市,北新里,1091,3538,1804,1734,11,8,10,21,13,9,13,9,18,12,28,10,16,17,25,18,18,18,31,27,14,26,18,19,18,18,27,28,30,14,29,26,30,24,20,35,20,30,33,33,29,23,19,29,29,24,34,27,29,33,34,26,18,25,26,25,23,23,31,25,29,19,23,23,30,31,31,22,22,33,39,32,37,37,21,34,26,29,27,19,24,32,20,25,36,27,20,30,25,24,22,21,31,34,37,26,27,28,34,32,30,29,35,28,40,28,31,26,21,17,25,24,30,19,29,19,16,18,24,25,15,20,28,15,23,14,16,8,9,10,12,9,10,14,12,10,13,6,6,13,8,13,11,9,13,11,15,11,9,8,6,8,6,10,7,11,8,13,9,8,5,12,4,7,4,5,1,12,6,3,2,4,1,4,2,4,3,3,0,1,2,0,1,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,
10304,嘉義縣太保市,南新里,702,2252,1157,1095,6,7,9,11,8,11,8,4,4,12,8,9,13,18,15,14,8,10,10,14,7,14,7,8,9,7,14,12,17,15,16,13,17,20,25,21,16,25,26,18,15,17,16,6,26,14,16,11,12,18,16,20,13,15,15,12,18,23,17,22,18,12,16,19,17,12,15,18,20,12,15,15,17,13,10,18,17,12,21,14,12,23,20,21,13,20,15,14,24,17,20,20,22,18,18,17,17,16,22,21,28,9,12,17,25,5,13,16,19,16,18,16,24,12,12,13,12,10,18,11,16,8,19,13,15,18,10,14,7,7,14,14,12,7,11,11,5,7,7,4,13,4,8,6,7,8,8,10,12,9,9,8,6,7,2,7,4,8,3,13,6,8,6,2,6,5,1,4,2,4,2,4,4,2,2,1,0,0,0,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10304,嘉義縣太保市,埤鄉里,282,879,493,386,5,0,5,2,4,2,5,2,0,4,4,6,1,4,3,4,5,6,4,3,5,3,4,2,6,2,7,6,7,1,1,3,5,6,11,9,6,2,10,5,5,9,9,7,4,6,8,4,8,8,10,4,6,5,4,5,6,4,4,3,9,4,2,5,8,3,14,9,5,4,6,8,7,8,6,2,9,7,4,7,4,6,4,5,6,4,9,1,4,3,10,4,12,8,6,3,6,6,5,1,14,5,6,7,15,1,6,9,11,3,8,6,4,12,4,2,7,12,4,4,10,7,7,5,6,4,13,8,4,2,2,5,3,4,1,1,1,1,9,5,4,6,5,2,3,4,5,2,3,4,1,0,4,2,3,2,6,3,5,5,3,1,2,2,4,4,3,8,1,2,3,4,1,1,1,1,0,2,0,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10304,嘉義縣太保市,太保里,896,2700,1384,1316,7,6,12,12,12,6,8,5,7,7,14,22,20,14,10,15,16,9,20,12,4,15,12,13,15,7,19,9,8,17,20,18,22,23,24,24,22,17,22,12,30,18,17,24,31,19,25,22,22,24,24,16,17,14,24,17,15,18,20,16,27,24,16,26,14,22,29,24,28,23,22,30,18,19,18,25,25,13,21,26,16,24,24,21,16,20,21,21,23,29,20,24,19,18,21,23,22,20,29,19,25,20,21,25,19,19,39,10,23,24,27,15,16,19,13,17,18,22,16,10,12,12,13,15,20,14,13,12,7,19,15,10,16,12,4,5,8,8,9,10,10,10,14,5,6,5,7,7,11,6,5,8,4,9,6,6,5,6,5,11,5,4,4,10,3,6,4,5,2,3,5,2,1,0,2,1,1,2,0,2,0,2,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
10304,嘉義縣太保市,安仁里,1193,3337,1630,1707,20,15,23,11,15,16,15,22,21,13,22,23,29,32,40,35,31,42,34,43,31,34,53,43,42,35,51,44,35,38,40,36,25,37,23,15,26,19,16,24,25,14,16,18,21,18,14,16,14,19,23,9,18,26,10,20,15,10,18,19,13,19,19,14,14,30,19,31,25,40,29,40,22,32,25,36,31,31,27,45,41,34,31,41,31,33,42,44,26,30,30,35,15,27,30,30,33,20,26,23,23,16,28,16,18,20,18,15,11,14,14,16,13,9,13,11,17,19,8,13,13,8,12,11,13,20,13,11,17,7,8,6,5,11,6,8,5,5,8,6,9,5,5,3,7,11,6,6,1,10,7,6,4,1,2,6,5,3,3,4,6,3,2,2,2,3,1,5,4,4,2,1,3,2,1,3,0,0,0,1,0,2,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10304,嘉義縣太保市,崙頂里,324,989,512,477,2,1,4,4,2,1,3,7,2,4,4,4,2,3,4,7,3,2,1,2,2,3,4,0,0,4,5,2,3,8,6,4,7,10,6,12,9,8,11,5,8,6,3,10,3,6,8,7,9,4,7,5,7,1,2,7,7,6,4,5,8,6,4,8,6,9,9,6,8,7,4,3,6,8,6,12,6,5,12,8,8,6,12,7,6,10,10,8,7,6,16,4,8,11,6,3,8,5,9,10,6,9,9,3,7,6,9,4,8,9,10,4,7,3,8,8,10,4,8,5,4,6,8,4,10,8,3,6,7,8,6,4,4,5,7,3,3,3,2,6,7,4,1,5,5,3,8,9,3,5,4,1,8,5,4,6,5,3,2,4,2,5,5,5,8,3,5,3,4,3,0,2,2,2,2,2,2,3,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,
10304,嘉義縣太保市,後庄里,158,602,313,289,1,2,7,6,2,1,0,4,2,4,3,1,2,4,1,3,1,1,0,3,4,1,3,2,1,4,3,5,5,2,5,5,2,4,7,5,4,2,6,3,5,4,6,2,2,8,4,2,5,6,5,4,6,1,6,4,6,3,5,5,4,6,6,4,8,6,5,3,6,7,7,6,8,2,3,6,3,3,4,2,2,5,3,5,5,6,5,0,5,1,4,7,6,0,8,2,7,5,3,1,2,2,5,6,9,6,1,5,3,3,4,6,3,6,6,7,3,3,6,5,6,1,7,5,5,7,6,1,2,1,4,4,3,3,0,3,1,1,0,2,1,2,0,1,1,1,1,1,3,3,1,0,3,3,2,4,1,3,2,2,4,2,0,0,1,2,3,2,0,1,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10304,嘉義縣太保市,後潭里,589,1942,1021,921,8,7,10,9,8,3,7,9,9,6,6,5,7,12,4,8,5,10,5,11,11,11,13,10,10,10,11,9,13,9,5,8,15,13,20,17,14,12,17,8,15,10,13,11,11,8,10,6,16,8,7,13,16,12,16,8,10,14,16,19,20,11,17,11,19,20,18,20,18,20,20,19,29,17,14,14,17,10,17,9,11,17,9,12,13,10,11,9,18,14,19,7,15,5,17,14,17,8,16,11,7,24,17,15,10,15,18,10,24,14,23,13,15,18,14,12,12,9,16,7,15,13,12,3,19,11,13,11,9,9,12,14,5,7,6,3,8,3,4,9,5,10,8,11,6,8,4,7,6,9,8,8,6,9,7,9,7,6,9,7,2,10,6,4,3,8,6,8,5,9,5,8,1,5,1,4,2,2,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10304,嘉義縣太保市,新埤里,481,1497,803,694,2,2,4,7,5,3,4,6,3,3,7,2,4,3,3,2,11,8,7,3,6,9,10,11,8,8,7,5,6,7,12,12,13,8,8,11,10,9,11,7,14,17,7,9,9,8,13,13,10,13,13,8,11,8,14,9,11,7,7,12,15,8,13,8,7,11,18,6,7,6,7,8,9,12,6,8,11,11,9,14,9,9,9,9,13,11,9,9,9,8,15,5,14,17,11,15,9,11,15,13,17,10,23,13,18,9,21,11,13,13,18,6,16,9,17,5,10,10,15,12,15,9,7,7,13,9,7,6,9,5,14,6,9,4,3,2,5,6,6,5,4,5,5,6,7,12,8,6,5,5,5,5,4,6,3,5,6,5,5,7,3,5,6,5,1,8,1,3,2,5,4,3,1,3,3,4,2,1,1,2,0,1,2,2,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,
