統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,新竹市東 區,千甲里,720,2647,1374,1273,13,13,18,12,16,7,9,14,11,13,15,17,13,7,10,15,10,21,18,12,13,20,24,11,19,18,27,24,20,20,32,11,20,25,22,23,18,22,23,19,28,20,21,25,22,17,29,20,15,25,19,18,25,22,13,16,17,15,22,13,21,25,24,21,21,24,22,19,19,21,15,16,19,21,16,24,15,20,16,17,18,16,17,19,21,12,22,22,17,22,24,18,22,15,17,26,25,19,21,16,23,28,27,15,21,10,23,16,17,19,27,22,20,12,22,15,19,9,21,15,15,17,13,9,16,14,6,11,19,13,13,8,3,10,5,5,3,5,8,2,4,9,7,6,8,7,7,12,12,5,9,8,8,4,4,9,3,9,6,1,1,2,3,11,5,4,3,3,7,1,2,3,2,4,1,2,0,2,2,1,1,4,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
10304,新竹市東 區,南大里,622,1724,859,865,6,12,9,10,9,7,6,5,8,3,9,6,6,1,11,8,6,10,7,4,8,6,8,7,9,8,8,14,10,7,9,9,11,10,15,12,10,12,12,9,10,11,13,7,9,7,11,6,8,8,14,11,12,12,10,13,9,18,16,13,13,17,19,10,14,18,14,19,15,14,11,18,9,12,12,14,20,12,12,11,13,10,11,10,13,14,15,13,8,14,10,19,12,5,15,14,12,10,12,14,16,11,15,6,15,10,12,11,15,16,18,10,10,9,2,15,12,15,10,16,14,9,12,7,12,8,8,12,7,10,6,12,10,3,8,13,3,5,4,6,9,9,6,12,8,10,4,7,7,10,8,10,6,11,4,5,11,7,3,8,10,4,4,3,1,8,3,1,4,3,4,2,3,4,0,3,1,1,0,1,1,2,0,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,
10304,新竹市東 區,南市里,431,1063,550,513,5,2,4,2,4,6,5,3,4,7,6,2,4,4,2,2,5,3,3,0,2,2,4,4,4,1,1,3,4,3,5,4,6,6,8,5,12,6,13,7,10,7,8,4,7,6,11,9,7,6,7,11,5,5,2,9,6,6,10,9,14,11,9,11,11,6,8,10,10,8,10,8,4,9,6,4,6,9,6,8,6,9,6,4,15,3,8,9,8,4,9,5,6,10,4,6,4,6,9,8,15,8,12,6,7,8,12,10,8,7,10,13,9,8,4,9,13,14,10,6,8,8,7,7,10,12,8,6,9,6,8,7,4,5,3,6,6,7,5,3,6,7,2,11,1,3,4,4,4,1,5,3,4,2,5,3,1,2,2,3,2,4,2,5,0,1,3,3,1,2,3,4,2,1,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,
10304,新竹市東 區,南門里,346,802,393,409,5,4,4,4,3,2,4,3,2,3,2,1,3,1,0,3,0,3,1,0,1,2,2,0,1,0,1,3,0,4,3,0,1,6,4,6,11,3,1,2,7,5,5,4,2,6,4,4,7,11,10,6,3,5,11,3,6,4,3,5,6,8,8,10,4,9,5,7,6,6,8,5,9,7,6,4,5,7,6,9,6,2,4,4,5,5,5,2,9,10,10,7,3,2,7,7,6,8,9,4,6,5,9,6,9,5,9,6,8,7,9,7,7,4,1,8,8,7,6,7,4,6,4,4,7,8,9,5,3,8,2,3,5,6,6,4,3,3,4,3,5,7,3,6,5,3,3,5,3,1,0,3,5,6,0,6,1,4,4,2,1,4,4,2,1,2,2,3,0,4,1,1,0,1,0,0,1,2,0,0,0,3,0,2,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,
10304,新竹市東 區,埔頂里,1610,4308,2201,2107,27,32,53,41,39,42,44,37,38,37,31,27,41,28,36,25,22,23,26,24,39,19,32,21,31,36,28,28,28,14,17,19,32,15,21,26,32,20,18,16,30,24,21,13,31,22,29,26,23,22,22,23,15,16,19,25,21,27,36,38,37,46,44,52,48,60,72,67,69,59,55,59,50,60,60,52,45,56,43,45,49,36,30,37,42,33,36,34,41,35,28,26,30,30,31,22,25,29,43,23,25,28,26,33,22,21,22,24,31,19,18,22,26,23,19,16,13,16,25,20,15,9,11,17,17,17,8,14,8,14,10,9,9,15,9,14,9,7,8,8,7,6,11,12,4,3,4,6,8,9,2,21,7,8,9,10,4,7,5,9,6,10,7,2,4,5,9,5,2,5,4,2,4,3,3,0,2,4,5,3,1,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,新竹市東 區,寺前里,311,866,439,427,3,6,4,5,4,4,4,4,5,0,7,4,3,3,2,4,0,3,3,2,2,2,3,4,6,1,1,2,3,2,4,5,8,3,4,1,5,1,5,6,6,0,3,9,3,4,7,3,9,4,10,6,5,3,10,13,8,5,4,3,9,12,8,8,7,12,8,7,12,9,9,4,8,5,7,9,2,9,6,10,3,3,8,6,5,8,4,6,6,3,5,2,5,2,6,3,7,4,3,0,7,7,11,6,5,6,5,5,7,9,13,7,6,4,5,12,4,5,5,10,6,4,10,8,5,7,9,10,7,10,6,7,8,4,5,6,5,4,4,4,6,5,4,4,1,5,1,5,0,2,4,2,1,2,1,1,1,1,1,4,1,6,4,2,3,3,2,3,2,3,1,3,3,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10304,新竹市東 區,建功里,1579,3920,1968,1952,13,12,14,14,20,20,10,11,11,7,22,18,20,27,10,15,19,14,19,13,20,18,28,18,32,21,34,25,33,29,33,22,25,18,22,23,28,24,15,19,18,19,25,29,21,14,25,21,26,15,27,24,23,14,27,27,26,12,22,17,17,26,23,28,21,20,40,33,28,24,33,24,17,21,30,39,27,22,23,23,26,16,13,26,19,34,31,30,28,17,27,38,32,23,21,27,34,27,30,30,26,28,27,27,39,37,34,31,27,22,41,33,27,28,26,35,25,30,32,34,28,31,39,34,38,37,42,26,23,27,25,16,13,18,21,21,14,14,10,18,6,11,8,16,4,21,3,11,7,21,5,21,2,13,8,13,6,9,4,11,4,11,9,13,8,10,10,21,14,20,15,22,14,15,16,11,22,14,8,10,13,4,12,6,5,2,6,5,4,1,4,2,3,2,2,1,0,0,0,0,1,0,
10304,新竹市東 區,建華里,1046,3070,1494,1576,6,9,13,13,14,10,8,8,10,12,8,18,8,12,19,11,20,25,24,19,27,25,32,33,42,36,37,34,34,31,31,24,21,25,18,24,22,26,15,27,26,26,16,21,23,14,18,23,12,18,17,19,18,14,20,18,13,11,21,22,28,16,23,17,20,25,20,21,18,22,26,18,21,20,34,20,23,24,16,36,18,21,16,19,30,29,25,30,27,26,23,23,29,25,33,27,21,33,26,30,23,19,21,18,23,18,18,18,24,17,17,25,14,22,13,18,13,22,13,14,9,18,12,12,26,17,12,12,7,24,10,13,8,10,9,7,9,7,7,6,6,9,6,16,16,11,8,14,13,9,12,14,6,19,6,9,7,9,12,4,4,8,2,7,6,9,4,6,5,3,3,3,4,7,4,0,4,5,4,2,1,2,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,
10304,新竹市東 區,復中里,2018,5916,2823,3093,34,27,26,26,36,27,29,19,31,37,38,34,38,44,50,37,53,41,61,62,54,59,59,46,62,53,69,53,66,57,52,42,39,50,44,44,44,38,41,44,35,35,34,36,26,36,30,30,34,29,41,31,34,29,35,20,26,34,32,33,38,41,32,54,42,56,41,37,29,50,30,56,46,54,27,57,34,53,43,58,53,48,51,54,28,64,44,63,44,58,46,56,43,51,43,50,36,59,45,47,41,51,45,39,37,31,37,35,37,31,39,35,20,34,38,28,36,43,26,26,32,38,28,27,27,36,21,41,23,22,30,28,24,20,18,25,14,10,13,14,12,15,16,16,10,12,8,21,11,24,13,14,9,11,10,14,9,18,8,20,8,9,10,16,4,8,9,13,11,12,4,7,7,12,9,4,4,0,3,3,3,4,6,4,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,
10304,新竹市東 區,復興里,2245,6762,3268,3494,42,35,57,41,55,50,50,42,64,46,50,52,67,46,58,56,57,60,69,57,69,59,94,60,85,79,91,89,81,61,59,64,48,67,52,49,49,44,51,41,42,25,48,42,37,28,53,19,32,36,42,32,37,38,36,36,25,37,32,37,34,44,33,53,48,58,54,51,38,70,45,68,54,78,53,85,52,64,56,75,58,74,54,72,55,84,55,76,62,75,57,56,48,73,47,53,46,53,43,46,38,61,38,37,29,41,33,43,33,29,28,32,34,28,26,39,26,30,32,18,23,20,21,19,14,28,14,15,22,19,12,15,14,27,15,31,10,15,13,15,15,24,10,17,15,21,18,14,16,15,10,19,7,6,8,9,9,7,8,9,3,11,5,10,8,6,7,8,5,4,6,4,3,2,3,1,1,1,3,2,2,2,2,2,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,
10304,新竹市東 區,成功里,327,799,388,411,3,1,8,3,1,0,4,3,5,1,5,5,3,2,6,2,2,2,3,4,3,1,4,1,4,3,1,5,4,1,3,0,4,2,3,8,3,1,8,0,6,2,6,3,1,5,9,4,3,4,3,7,2,7,2,4,6,5,9,1,5,11,4,7,7,9,6,6,6,10,5,10,4,6,4,9,5,6,3,8,8,4,5,6,4,9,3,5,6,6,2,4,8,3,11,8,2,5,5,7,4,12,5,5,7,8,5,3,2,10,4,9,9,7,4,8,9,5,5,4,6,5,7,8,5,5,5,5,5,8,7,6,4,5,5,3,6,5,3,5,4,4,1,9,3,2,3,3,8,2,5,2,2,5,5,2,3,4,3,3,3,4,1,1,1,1,3,2,1,2,0,2,1,3,1,0,1,0,1,1,1,2,3,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,
10304,新竹市東 區,振興里,2501,6618,3276,3342,32,28,51,42,39,37,35,26,42,33,51,25,41,32,25,35,34,28,25,20,26,26,18,25,30,15,31,33,37,35,27,30,36,48,52,44,42,44,49,48,50,48,50,49,52,56,49,47,46,44,51,38,46,41,45,52,49,43,42,47,55,64,69,63,76,65,52,76,88,72,56,73,60,65,67,72,75,38,72,42,59,48,44,59,50,55,40,57,53,51,48,50,58,52,43,64,50,56,44,60,62,40,50,53,53,64,41,59,51,47,38,47,44,51,42,49,39,38,40,47,32,44,38,50,38,47,44,33,28,23,25,32,19,16,22,24,10,17,16,12,17,23,13,17,17,14,12,20,10,10,20,20,7,13,12,14,10,13,7,14,6,12,4,12,11,7,6,7,5,12,0,12,3,4,1,5,8,4,3,3,7,4,1,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,
10304,新竹市東 區,文華里,2107,5961,2838,3123,37,23,29,34,38,39,33,24,34,44,42,35,45,37,46,30,50,43,38,46,58,62,44,45,58,52,47,52,60,50,44,45,44,52,42,37,46,37,30,37,41,26,51,37,35,37,41,32,34,33,54,47,33,36,28,28,33,35,36,43,39,38,38,35,35,41,42,51,49,56,34,69,44,51,37,57,51,53,60,51,59,66,47,54,37,69,47,56,40,60,37,53,32,49,40,54,32,51,33,46,50,43,44,47,31,44,35,44,38,38,39,35,35,34,31,34,26,44,38,28,27,38,31,26,22,34,20,37,19,24,25,32,17,21,18,23,12,21,16,13,17,11,11,19,12,20,11,16,15,19,13,21,12,17,7,8,5,11,6,17,3,8,12,11,9,9,5,6,5,8,5,4,3,0,4,2,3,7,6,2,2,3,4,2,2,2,1,1,2,0,2,1,2,0,0,0,1,0,0,0,0,0,
10304,新竹市東 區,新光里,1425,4139,2053,2086,16,23,19,17,25,24,23,21,19,15,21,24,25,23,19,20,14,16,14,12,20,18,9,13,11,14,21,23,18,18,32,17,30,29,25,37,26,31,25,32,28,27,38,19,24,27,33,25,36,33,34,23,36,35,31,12,32,34,29,27,37,35,46,35,48,56,43,45,35,49,45,37,36,38,40,36,25,33,35,20,34,19,24,28,26,21,36,28,37,21,27,27,22,28,18,23,35,25,31,36,37,28,28,38,27,31,32,32,27,36,32,30,17,24,21,40,39,39,28,28,41,29,22,22,28,31,20,29,19,24,22,20,9,17,11,13,6,8,10,14,10,17,4,20,14,14,15,15,7,15,16,8,12,13,13,12,8,18,5,15,5,7,11,7,4,6,6,10,6,9,8,8,2,7,9,4,3,3,0,5,1,1,2,5,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,
10304,新竹市東 區,新興里,1261,3551,1771,1780,18,11,32,18,18,20,11,12,17,20,19,20,15,17,18,15,12,11,18,14,7,8,11,12,5,14,21,10,8,13,13,10,21,17,21,18,23,14,19,22,19,25,21,22,29,28,28,26,26,22,33,25,22,18,29,25,28,20,22,32,20,28,41,38,40,39,35,32,39,27,27,34,34,29,23,33,26,20,25,22,22,16,25,22,26,29,22,26,24,19,19,26,31,22,24,20,27,26,25,18,31,24,25,19,26,32,24,26,24,17,31,32,18,35,25,28,28,29,37,36,24,28,34,28,22,23,17,34,19,17,14,23,13,11,10,18,9,7,12,21,14,13,22,15,15,19,14,16,10,10,11,22,7,14,14,15,5,11,8,15,8,10,7,10,6,6,8,12,9,7,7,4,9,6,4,5,2,3,3,3,2,1,1,1,1,3,0,0,0,2,1,2,1,0,0,1,0,1,0,0,0,0,
10304,新竹市東 區,新莊里,4384,11101,5566,5535,138,119,159,156,137,144,116,108,111,117,101,87,102,66,71,77,86,70,68,71,67,64,68,80,69,54,77,64,50,46,54,48,58,57,65,54,69,48,41,61,60,56,48,44,54,30,37,50,52,49,44,41,32,47,50,54,58,61,69,71,101,99,121,138,139,191,163,204,203,216,202,231,199,175,207,190,181,147,150,108,134,99,113,124,87,89,84,80,84,80,70,65,65,68,73,55,62,50,66,61,59,60,58,69,54,66,59,49,49,40,35,59,25,39,44,52,38,48,34,43,42,23,31,24,29,28,30,31,21,32,25,34,18,16,18,14,10,14,11,16,11,18,17,14,9,23,14,18,11,12,6,15,14,19,3,17,2,5,6,10,6,13,8,10,6,7,9,6,12,7,1,6,3,3,5,3,4,1,1,1,4,2,2,0,2,1,0,2,1,0,0,1,2,0,1,0,0,0,0,0,1,0,
