統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,金門縣金沙鎮,光前里,797,2356,1161,1195,16,9,10,7,10,9,3,15,9,8,10,9,7,7,6,4,4,4,3,7,10,6,8,8,8,9,19,8,7,14,11,12,16,9,14,17,18,17,16,15,18,26,21,16,19,23,17,20,24,19,18,24,22,18,18,19,17,25,23,16,24,25,22,16,19,13,12,18,15,27,16,17,13,19,14,21,28,17,18,15,20,22,16,17,18,27,18,19,25,17,17,25,20,22,22,26,21,16,18,19,23,24,20,23,17,28,18,14,14,12,14,25,23,24,22,16,24,13,22,20,16,15,18,17,9,11,11,15,7,14,12,12,8,5,7,8,5,7,8,6,5,8,11,8,6,5,10,7,6,3,6,4,8,6,3,2,5,2,7,5,3,4,2,4,2,4,1,3,1,1,4,5,0,2,1,3,0,4,1,1,0,2,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,
10304,金門縣金沙鎮,大洋里,387,1164,596,568,7,3,8,9,6,4,2,5,7,2,3,5,3,2,2,8,4,2,5,2,3,2,3,3,6,3,6,4,7,2,4,3,6,8,10,6,7,8,16,9,6,8,6,11,7,8,8,12,14,6,12,9,9,7,15,8,5,8,4,8,12,9,5,8,11,10,6,9,9,12,5,7,8,4,10,10,13,11,9,10,7,5,8,13,9,12,10,10,9,16,13,14,16,12,17,15,7,4,14,13,14,10,11,11,6,7,7,6,13,6,7,6,11,11,12,3,5,7,8,4,7,5,5,8,7,4,7,4,2,5,4,6,8,5,3,9,3,5,3,1,2,6,4,4,8,7,5,7,4,3,5,3,1,4,5,4,2,4,1,0,2,1,5,1,1,2,2,5,1,2,1,2,1,2,0,1,0,2,1,1,1,2,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,
10304,金門縣金沙鎮,官嶼里,648,2126,1040,1086,11,7,12,16,6,6,11,10,6,6,5,5,4,2,4,7,8,2,4,6,4,4,4,1,1,3,6,9,7,6,5,5,12,10,11,16,14,15,15,21,19,14,16,14,11,12,19,20,10,12,9,6,7,13,11,12,14,20,16,17,13,19,15,24,20,15,11,19,21,18,10,19,17,28,18,17,17,11,12,14,21,17,15,20,12,11,20,19,18,15,12,14,16,14,21,19,23,11,18,16,21,21,20,18,14,20,25,19,13,17,25,24,16,25,17,29,26,16,20,19,19,25,13,12,10,9,17,13,21,7,13,10,6,9,10,8,6,7,6,9,7,6,7,11,7,7,10,5,9,8,9,11,8,7,7,3,8,4,6,5,6,6,1,9,3,5,7,5,5,6,1,6,2,4,1,5,1,2,0,5,1,2,0,0,1,1,1,3,1,2,0,3,0,0,0,1,0,0,0,0,1,0,
10304,金門縣金沙鎮,汶沙里,1709,5352,2662,2690,30,34,33,22,28,28,26,20,25,26,28,18,18,17,24,13,12,16,20,19,21,19,11,11,18,18,25,25,20,14,8,18,20,24,38,30,27,24,39,31,48,40,33,44,34,42,47,62,47,46,44,51,63,35,41,39,49,49,45,49,45,57,48,52,41,53,42,52,37,46,35,41,41,44,30,38,43,38,31,39,30,38,41,26,34,36,43,34,44,38,37,40,41,41,57,45,44,41,54,38,56,55,50,45,41,54,43,49,32,49,55,34,48,56,46,64,51,43,42,41,32,33,41,27,33,28,31,28,28,27,20,23,22,14,14,15,22,15,26,21,16,16,10,10,12,14,15,21,10,17,10,10,25,13,14,10,13,12,11,16,9,10,7,9,5,13,9,8,7,12,2,13,1,6,2,4,1,5,3,9,1,4,2,2,1,4,2,1,0,2,0,1,1,0,0,2,0,0,0,1,0,3,
10304,金門縣金沙鎮,浦山里,734,2413,1173,1240,5,9,19,14,10,16,14,6,11,9,4,7,7,7,7,7,9,10,8,7,14,11,6,8,5,12,4,9,9,9,8,9,19,10,23,17,14,15,21,20,13,19,19,24,24,20,8,25,20,28,15,26,22,24,9,13,22,24,16,22,14,19,18,12,19,15,17,15,16,11,10,19,9,16,17,17,15,13,12,16,14,21,21,13,17,28,19,21,19,16,18,22,23,23,37,29,25,17,23,27,29,21,28,23,16,16,20,11,18,27,17,28,23,18,20,27,21,20,23,17,19,6,11,6,17,17,10,8,10,12,15,14,9,5,8,8,9,8,6,9,10,6,11,6,3,6,9,3,5,6,5,4,6,2,6,10,5,5,3,4,1,11,5,11,2,5,4,6,3,3,6,9,1,4,4,3,3,4,1,8,1,4,0,5,1,1,0,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,
10304,金門縣金沙鎮,西園里,453,1504,786,718,4,4,10,3,7,9,3,4,4,7,0,6,3,2,6,3,3,3,2,4,1,2,3,1,2,3,5,4,3,1,5,5,4,6,8,6,7,14,16,22,10,10,13,7,9,7,12,5,7,5,10,14,14,10,9,8,13,8,9,13,17,8,14,8,9,12,15,11,14,11,12,11,13,14,13,12,8,8,12,14,9,13,22,9,15,7,11,12,16,13,11,9,17,11,15,10,14,14,10,15,15,17,12,12,13,15,19,13,15,10,22,16,16,8,9,19,11,15,15,11,14,9,14,14,13,13,7,11,7,12,5,2,8,4,7,6,6,5,10,3,8,6,7,1,3,5,4,7,4,2,10,2,5,6,3,3,6,3,4,6,6,3,3,4,2,4,2,4,1,2,0,5,2,3,1,5,1,2,0,1,1,2,2,2,0,1,1,4,0,0,1,0,0,0,0,1,0,1,1,0,1,0,
10304,金門縣金湖鎮,山外里,1064,3650,1811,1839,23,21,28,33,23,22,27,20,13,23,15,14,16,9,10,10,16,12,8,15,10,9,8,8,19,16,16,15,8,13,16,12,10,19,14,26,24,22,24,30,24,32,29,18,32,24,31,25,30,30,43,31,21,30,33,35,16,39,35,39,35,39,35,41,34,47,30,35,35,36,42,39,26,36,34,32,33,23,25,30,26,17,22,17,21,30,32,25,28,23,29,25,19,22,25,30,33,31,31,34,26,24,21,37,28,22,29,27,34,24,28,33,33,27,31,33,38,32,23,29,22,24,19,36,20,30,25,19,26,14,22,15,17,11,10,12,8,9,16,10,12,14,14,6,10,15,5,8,7,8,11,4,6,7,8,3,1,2,5,5,4,5,4,3,5,5,5,4,1,3,4,1,2,2,2,3,2,3,5,0,2,0,0,1,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,
10304,金門縣金湖鎮,料羅里,498,1860,995,865,4,7,7,10,11,3,5,4,5,5,4,3,3,4,5,2,2,4,3,3,6,6,12,2,8,5,3,13,7,6,3,5,9,4,9,18,10,13,13,12,10,11,14,11,11,7,21,13,14,17,24,22,17,21,21,11,28,16,19,6,26,13,18,16,20,14,14,16,15,19,10,13,15,7,17,12,13,16,22,9,15,11,17,14,21,9,16,17,20,17,22,11,22,15,19,23,18,14,18,24,26,13,19,17,22,15,18,19,15,21,14,12,23,18,15,13,17,10,9,16,9,13,8,5,9,6,11,14,8,5,7,8,7,8,8,4,3,4,4,9,4,6,9,5,6,4,5,4,1,4,8,4,4,8,7,3,4,6,6,4,5,3,2,3,5,5,1,2,2,6,1,2,2,1,1,1,2,0,1,2,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,
10304,金門縣金湖鎮,新市里,1567,4756,2413,2343,29,18,27,37,38,27,26,16,19,28,19,15,14,17,11,19,17,14,15,26,16,16,21,18,22,15,17,20,14,13,17,14,18,24,24,24,29,22,35,29,31,46,31,29,34,32,34,42,39,36,45,32,42,44,33,27,35,39,42,42,42,41,42,45,55,46,51,49,48,45,42,44,45,44,49,40,53,45,34,40,35,30,32,36,41,42,36,33,52,30,32,47,37,36,27,38,42,36,46,34,31,41,53,35,44,33,35,30,39,31,42,40,40,37,28,36,36,31,37,21,31,32,24,28,23,33,20,20,24,25,21,29,17,28,17,16,13,14,15,22,19,16,13,16,23,17,12,10,16,16,12,8,11,11,11,8,13,17,11,6,10,8,8,5,6,6,5,6,3,2,3,6,4,0,2,3,0,1,0,3,2,1,1,3,0,0,0,2,2,0,0,0,1,0,0,4,0,1,0,0,0,3,
10304,金門縣金湖鎮,新湖里,2316,7404,3737,3667,36,56,55,57,54,46,37,29,30,43,28,28,31,27,33,21,16,24,22,31,30,28,26,21,24,18,33,17,28,30,29,27,32,33,42,34,60,54,55,48,52,49,44,55,57,53,73,63,63,56,62,65,67,65,81,47,66,67,93,84,74,64,85,80,72,76,86,63,64,59,59,59,62,65,63,77,53,47,57,76,65,55,57,61,48,73,64,66,65,64,59,52,62,54,64,66,58,69,61,61,76,63,69,66,55,51,63,75,72,62,64,70,71,60,66,78,67,49,46,58,45,38,58,42,41,43,41,36,28,30,21,26,26,14,15,16,15,27,18,12,13,15,16,10,12,10,9,18,4,12,11,11,9,12,11,8,7,8,6,9,7,11,5,12,8,9,2,4,6,7,3,2,2,3,2,3,1,4,3,5,2,6,1,2,1,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
10304,金門縣金湖鎮,正義里,783,2518,1289,1229,11,13,6,7,15,8,8,5,10,4,11,7,9,3,3,4,5,7,9,7,4,12,8,5,6,2,6,7,9,7,10,11,19,14,23,15,25,18,28,22,23,16,11,22,17,25,20,18,26,21,26,17,14,22,19,19,25,19,22,22,21,26,21,27,28,20,17,16,15,10,13,20,14,16,20,26,18,14,12,23,19,18,17,16,18,12,11,14,21,20,24,16,20,20,27,27,23,26,33,29,32,20,24,33,18,26,33,13,23,23,18,23,27,25,32,17,23,20,16,21,26,20,19,11,9,14,23,13,12,10,10,9,3,5,9,6,5,5,8,5,9,6,7,8,7,3,4,9,8,12,4,8,6,10,5,15,6,6,7,4,5,7,10,9,3,4,3,5,2,5,3,7,1,3,2,1,1,5,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,
10304,金門縣金湖鎮,溪湖里,461,1454,752,702,5,5,11,10,12,4,7,1,5,5,7,0,7,2,6,1,7,4,5,3,3,5,4,6,9,4,2,3,6,7,0,6,5,9,5,5,12,12,7,7,11,9,9,13,7,11,10,7,8,13,6,11,13,14,8,9,13,15,15,9,17,9,12,14,11,10,15,15,15,12,11,16,10,15,14,7,12,14,14,11,8,11,8,10,9,14,11,8,14,7,12,15,14,8,10,15,12,15,12,7,16,10,11,10,20,18,12,17,13,13,9,8,20,13,18,15,13,13,11,10,8,7,16,8,13,6,6,5,7,11,7,3,7,7,9,2,3,2,7,2,6,2,2,2,7,7,2,0,4,8,6,4,2,4,5,6,6,4,2,8,7,3,1,5,3,1,2,3,1,2,2,1,0,2,0,2,0,3,1,3,0,1,1,1,0,1,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,1,
10304,金門縣金湖鎮,瓊林里,983,3202,1585,1617,21,12,18,26,15,22,17,15,13,13,14,18,12,10,14,10,15,7,6,5,10,5,10,10,6,5,10,8,11,8,8,13,11,17,15,13,23,20,28,13,22,25,20,15,15,19,21,28,15,27,25,24,25,31,29,19,18,32,24,22,22,40,31,29,28,31,23,11,28,21,25,31,16,39,22,29,27,14,33,24,22,20,20,29,30,30,36,28,25,13,27,20,19,27,28,28,33,22,18,27,31,31,20,29,31,34,27,19,29,31,26,29,32,28,27,20,37,32,23,29,18,21,31,23,13,21,19,18,11,20,14,10,22,16,12,13,11,8,9,18,13,8,14,10,9,13,6,8,9,4,13,7,9,7,6,12,9,9,5,11,7,7,4,10,9,2,9,6,2,4,2,10,5,9,3,3,1,6,2,4,0,4,0,1,0,1,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,
10304,金門縣金湖鎮,蓮庵里,512,1647,817,830,10,9,7,12,10,8,5,1,6,10,7,7,1,2,8,3,6,5,3,0,4,6,2,4,5,2,3,6,3,7,8,9,10,6,8,9,8,8,15,20,4,3,19,10,10,16,17,19,13,12,12,15,18,12,12,17,9,11,14,14,20,14,14,20,7,12,14,7,16,15,7,16,14,18,9,17,9,10,8,10,11,11,9,10,13,14,18,15,13,14,20,15,13,11,25,12,14,14,18,24,11,14,19,16,13,12,18,14,14,10,19,17,17,13,12,15,14,12,8,11,10,9,8,8,7,10,7,6,4,9,9,4,7,10,5,2,4,4,12,4,6,4,8,5,2,6,5,9,6,7,7,7,3,7,5,3,2,3,3,8,3,1,2,4,3,3,3,3,3,0,2,2,1,1,1,3,1,2,2,1,1,0,0,0,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,
10304,金門縣金寧鄉,古寧村,1002,3230,1621,1609,16,13,17,18,15,17,7,14,11,14,9,8,8,5,7,5,5,11,6,8,8,9,11,8,8,8,5,11,10,7,9,12,12,17,12,12,26,15,16,21,28,13,30,25,21,28,11,30,24,20,23,25,25,19,18,20,19,17,25,27,21,26,25,18,31,29,21,27,23,25,22,22,16,27,30,28,25,20,18,23,24,35,35,29,39,28,26,30,36,28,29,34,26,22,31,26,32,43,30,19,33,35,25,29,23,24,26,29,38,25,18,22,36,30,33,24,21,20,23,25,18,16,14,14,18,27,20,14,14,19,17,10,19,20,12,11,7,11,16,8,10,15,12,9,7,10,21,9,12,4,11,12,19,13,18,15,10,7,7,10,14,10,18,12,10,8,9,4,7,11,4,15,2,3,3,7,0,6,3,7,0,1,2,3,1,2,3,1,1,0,1,0,1,1,0,1,0,1,1,0,1,3,
10304,金門縣金寧鄉,后盤村,490,1485,747,738,6,9,5,5,6,6,8,8,6,2,4,8,4,7,3,3,6,3,5,2,7,2,2,2,1,6,4,6,3,4,8,5,9,9,5,4,7,8,10,9,7,14,15,14,6,12,13,14,10,16,17,10,12,9,10,9,10,11,15,11,10,9,11,15,7,20,6,14,10,11,9,13,11,5,14,10,10,14,16,10,7,9,12,12,12,10,15,17,18,10,9,15,11,9,12,14,18,13,17,9,14,12,12,17,21,8,14,13,22,13,16,9,12,15,11,7,11,13,8,15,9,14,8,6,7,6,6,13,9,5,7,6,10,5,7,5,5,8,8,5,3,4,2,8,6,5,5,5,4,5,6,4,7,5,6,1,3,2,4,5,9,2,3,7,1,0,1,4,1,2,3,2,2,3,0,3,1,0,1,1,1,1,0,3,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,
