統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10304,雲林縣斗六市,三光里,242,639,351,288,2,0,3,0,4,3,3,1,0,3,3,2,3,0,2,2,1,2,3,3,2,2,0,2,2,2,2,4,2,2,2,5,3,5,5,3,5,4,8,1,3,1,5,4,2,7,5,1,5,4,3,3,5,4,1,6,3,1,2,1,3,1,6,1,2,2,4,3,2,2,4,1,2,3,5,4,3,9,7,3,3,9,10,8,8,5,10,2,7,4,5,3,7,5,12,3,4,4,5,6,8,2,9,5,4,5,2,4,4,5,6,4,8,3,8,1,7,7,7,5,6,2,4,3,5,2,5,3,3,3,1,5,4,4,4,0,0,4,7,2,2,6,3,4,3,7,8,2,5,5,2,3,3,1,3,1,2,7,4,3,3,2,0,0,2,3,1,3,2,4,2,2,1,3,4,2,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10304,雲林縣斗六市,三平里,2037,5749,2779,2970,24,26,31,21,36,23,21,20,36,26,39,26,50,31,32,40,43,41,40,30,39,46,58,48,40,52,49,51,46,55,43,41,50,51,50,40,32,42,42,41,47,34,29,33,44,31,33,26,33,40,42,41,42,39,32,33,47,42,49,46,37,47,42,46,54,57,55,48,54,52,51,50,44,62,49,50,54,69,41,46,38,50,33,54,46,43,50,59,44,47,37,50,30,42,33,47,46,43,30,34,43,55,40,41,31,53,20,43,32,39,29,43,34,28,37,39,36,39,36,36,28,35,26,28,20,36,29,31,22,25,26,30,15,16,17,14,12,13,14,12,10,16,9,17,6,15,10,18,17,16,11,15,11,11,11,12,4,6,9,7,9,7,6,10,7,10,6,7,4,4,5,2,6,8,6,6,7,4,5,0,1,4,0,1,1,3,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,
10304,雲林縣斗六市,中和里,368,1023,525,498,5,4,4,2,4,1,2,1,2,2,3,2,9,4,4,8,6,6,5,6,7,3,5,5,4,4,7,6,9,9,8,8,7,6,2,9,7,12,10,9,5,7,6,7,4,5,5,6,8,8,7,3,8,8,7,1,8,8,3,5,7,10,7,6,4,7,4,7,6,9,9,5,4,6,15,11,6,8,6,5,10,6,4,7,4,7,10,4,10,1,15,9,11,11,7,9,10,6,6,9,13,7,8,3,12,6,7,7,5,6,9,6,3,8,7,3,4,7,8,9,5,7,6,3,7,5,5,4,4,8,7,5,3,7,8,4,5,5,6,8,6,4,6,0,4,9,8,6,2,5,3,5,7,5,2,3,8,8,6,7,4,2,3,3,3,1,2,2,1,1,0,3,1,2,0,0,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10304,雲林縣斗六市,久安里,906,2731,1420,1311,11,9,13,13,10,9,5,8,5,7,12,10,8,4,15,6,10,4,7,8,9,9,11,10,15,10,21,14,28,18,20,18,18,28,24,9,26,16,20,27,31,20,27,15,22,26,23,18,18,22,20,19,17,20,26,23,24,23,17,14,18,14,17,23,23,28,20,20,17,16,20,15,30,17,15,12,15,23,20,21,25,24,20,25,16,20,16,8,25,28,20,24,23,23,19,23,22,27,34,31,26,21,35,21,28,12,19,26,30,16,27,29,13,9,16,19,21,12,14,21,7,11,18,9,18,15,16,11,11,7,14,16,13,9,6,10,9,6,8,10,5,9,14,9,12,12,14,13,9,13,11,12,16,10,7,9,8,11,5,4,9,8,4,8,4,4,2,7,4,4,2,0,6,8,4,4,2,3,1,5,1,0,1,3,0,3,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,
10304,雲林縣斗六市,仁愛里,484,1331,673,658,5,2,5,3,4,4,4,1,4,4,10,5,16,7,9,9,8,5,8,6,4,3,8,7,8,11,6,3,11,11,6,9,7,4,9,12,8,6,9,8,7,6,11,7,4,10,9,5,6,8,10,11,8,7,10,8,9,9,12,12,12,11,10,12,11,12,10,11,20,17,6,8,12,9,8,13,8,6,6,7,10,5,12,6,5,3,9,9,6,9,9,7,7,6,6,11,6,12,9,9,15,8,8,7,8,3,3,13,6,10,11,13,11,10,10,15,15,12,11,10,12,9,12,8,8,10,10,10,10,9,9,8,7,7,5,5,9,8,10,7,9,8,5,9,5,7,3,7,7,6,4,8,4,7,3,2,3,4,4,2,5,6,7,2,0,7,0,2,1,4,1,1,1,2,1,3,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10304,雲林縣斗六市,保庄里,1973,5867,2957,2910,31,24,33,27,43,31,29,24,32,25,28,21,17,9,26,23,17,27,29,20,33,33,29,29,30,31,40,40,32,43,33,41,37,41,42,36,52,40,34,42,44,44,59,43,45,40,66,42,51,34,54,32,43,46,49,39,53,47,62,44,41,61,70,37,71,59,57,69,46,58,51,69,39,41,58,70,54,43,39,55,35,37,45,48,35,39,44,48,45,42,45,42,50,49,47,39,39,49,40,53,45,55,33,58,42,52,52,59,45,41,40,36,33,45,49,40,46,28,32,28,28,29,30,30,26,28,35,25,19,23,21,26,15,12,11,16,18,12,15,18,13,20,17,11,15,14,17,12,16,15,8,8,13,11,10,11,7,17,12,17,9,13,9,11,12,12,9,6,7,10,6,9,6,7,3,1,3,2,0,7,0,1,1,2,3,3,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,
10304,雲林縣斗六市,信義里,327,805,391,414,1,1,5,2,5,5,8,2,4,2,0,2,3,1,3,1,2,2,0,2,5,5,5,2,2,9,4,1,2,4,8,9,3,2,1,8,4,2,8,6,2,6,3,3,5,7,8,4,3,7,4,5,3,8,2,3,7,2,9,2,9,6,4,8,6,6,11,6,8,6,6,4,4,10,9,4,4,5,5,1,5,3,8,8,4,7,7,5,6,1,3,7,4,6,9,12,3,3,7,2,5,7,3,5,5,4,9,5,4,9,6,7,2,5,7,7,7,3,11,4,6,6,6,8,8,8,5,5,4,7,5,9,6,4,6,2,4,3,2,5,4,1,1,7,3,7,2,4,3,5,3,5,2,4,4,4,5,5,3,2,1,4,2,3,0,3,0,4,1,5,1,2,0,0,3,1,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,
10304,雲林縣斗六市,光興里,406,931,452,479,3,3,3,1,2,2,1,3,4,1,3,1,5,3,5,5,4,1,8,1,0,3,3,3,2,4,0,4,5,1,3,1,5,4,6,5,6,3,6,2,6,2,7,8,6,8,7,8,2,8,8,3,5,7,2,7,8,15,5,8,9,8,8,13,4,13,10,11,3,3,7,5,6,3,10,9,9,6,8,5,4,5,10,8,3,4,6,4,11,5,3,8,4,5,6,6,6,10,9,8,5,8,6,7,6,4,8,7,8,8,8,4,4,6,8,13,8,6,12,11,6,20,6,7,12,8,4,5,4,5,5,4,2,1,9,5,6,5,1,3,5,2,9,3,1,12,4,4,5,5,4,5,4,6,4,6,3,5,1,1,6,5,2,7,2,2,1,3,2,0,3,2,0,2,2,1,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
10304,雲林縣斗六市,八德里,1214,3935,2005,1930,11,17,17,6,11,11,10,13,15,10,12,22,20,11,15,12,21,24,25,16,31,16,26,29,34,25,43,25,40,23,28,26,29,26,34,25,38,29,40,32,36,42,28,38,29,40,31,28,39,28,26,29,24,22,30,24,35,25,33,34,36,29,42,33,24,33,31,33,41,39,34,30,29,27,25,36,29,24,28,25,31,35,30,31,19,38,32,26,26,27,30,20,31,34,36,35,30,39,32,29,28,38,42,36,30,27,31,26,24,41,31,36,25,27,34,22,30,29,19,29,30,18,25,15,25,26,15,20,13,19,15,10,15,9,12,15,11,10,13,17,7,14,5,5,8,5,12,10,9,9,9,10,7,8,4,8,6,6,3,11,4,5,3,4,2,5,8,5,2,4,6,5,2,0,3,5,1,2,5,3,2,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,
10304,雲林縣斗六市,公正里,1339,3522,1663,1859,9,4,9,10,11,11,14,14,24,13,27,19,55,40,20,25,29,16,21,15,16,19,29,14,21,24,29,29,29,39,21,33,35,27,38,40,20,26,32,28,26,33,35,24,35,25,19,36,22,23,30,31,20,25,20,18,25,31,24,23,19,24,25,18,22,19,24,19,24,21,23,41,24,22,30,31,16,31,16,31,18,21,18,27,10,36,22,16,19,31,27,38,28,27,19,44,32,37,29,34,38,47,23,39,27,34,18,23,16,33,25,20,25,18,16,38,25,30,23,12,15,16,16,30,19,18,13,19,15,10,6,14,7,16,8,10,7,10,9,8,12,12,6,8,10,12,5,9,8,8,6,10,7,6,8,7,2,12,4,6,5,5,5,5,9,6,6,3,6,3,7,5,5,3,1,5,3,2,2,2,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
